quantifier,dataset,sample_size,sampling_seed,iteration,alpha,pred_prev,abs_error,run_time
(REG)Top-13+W,balance-scale,100,753026,2,0.58,0.5781052178461908,0.0018947821538091159,0.09658710000076098
(REG)Top-13+W,balance-scale,100,456287,3,0.58,0.5691140774143711,0.010885922585628816,0.09643610000421177
(REG)Top-13+W,balance-scale,100,850200,4,0.58,0.5685391661669943,0.011460833833005668,0.09511199999542441
(REG)Top-13+W,balance-scale,100,985665,5,0.58,0.5728231049819039,0.007176895018096041,0.09478149999995367
(REG)Top-13+W,balance-scale,100,711327,6,0.58,0.5469578325942204,0.03304216740577959,0.09469070000341162
(REG)Top-13+W,balance-scale,100,524304,7,0.58,0.5462760649976771,0.03372393500232285,0.0966340000013588
(REG)Top-13+W,balance-scale,100,265250,8,0.58,0.579822838174967,0.0001771618250329121,0.09794099999271566
(REG)Top-13+W,balance-scale,100,111126,9,0.58,0.5783639748727627,0.0016360251272372617,0.09678170000188402
(REG)Top-13+W,balance-scale,100,270051,10,0.58,0.5813901084703645,0.0013901084703645816,0.09463459999096813
(REG)Top-13+W,balance-scale,100,34839,1,0.63,0.612720275871256,0.017279724128744012,0.09390859999984968
(REG)Top-13+W,balance-scale,100,820888,2,0.63,0.6199722494731476,0.010027750526852452,0.09400229999664589
(REG)Top-13+W,balance-scale,100,186257,3,0.63,0.6163704988159387,0.013629501184061255,0.09431280000717379
(REG)Top-13+W,balance-scale,100,378968,4,0.63,0.6320241375750408,0.0020241375750408297,0.09450180000203545
(REG)Top-13+W,balance-scale,100,628243,5,0.63,0.6438698721450947,0.01386987214509472,0.09455180000077235
(REG)Top-13+W,balance-scale,100,838581,6,0.63,0.6172035456514269,0.012796454348573127,0.10051040000689682
(REG)Top-13+W,balance-scale,100,979618,7,0.63,0.6245406199967172,0.005459380003282832,0.09703309999167686
(REG)Top-13+W,balance-scale,100,716274,8,0.63,0.5993846290282046,0.030615370971795453,0.09463209999375977
(REG)Top-13+W,balance-scale,100,493306,9,0.63,0.6504581636682661,0.02045816366826614,0.0960105000049225
(REG)Top-13+W,balance-scale,100,265072,10,0.63,0.6219763424557114,0.008023657544288576,0.10112730000400916
(REG)Top-13+W,balance-scale,100,840926,1,0.68,0.6691494233699224,0.010850576630077602,0.09485420000055456
(REG)Top-13+W,balance-scale,100,738523,2,0.68,0.655968686694696,0.02403131330530406,0.09721340000760392
(REG)Top-13+W,balance-scale,100,317470,3,0.68,0.7282379192065831,0.048237919206583046,0.09596799999053474
(REG)Top-13+W,balance-scale,100,589704,4,0.68,0.6838906992100804,0.0038906992100803395,0.09379250001074979
(REG)Top-13+W,balance-scale,100,631307,5,0.68,0.6674433469853253,0.01255665301467479,0.09718519999660202
(REG)Top-13+W,balance-scale,100,6411,6,0.68,0.67624627925349,0.0037537207465100364,0.09493490000386373
(REG)Top-13+W,balance-scale,100,447910,7,0.68,0.7126799817135588,0.03267998171355879,0.09400130000358331
(REG)Top-13+W,balance-scale,100,444518,8,0.68,0.691569462938413,0.011569462938412989,0.09700839999641175
(REG)Top-13+W,balance-scale,100,111547,9,0.68,0.6856013167645305,0.005601316764530462,0.09461180000653258
(REG)Top-13+W,balance-scale,100,11274,10,0.68,0.6763447185126823,0.003655281487317752,0.09728299999551382
(REG)Top-13+W,balance-scale,100,663008,1,0.74,0.7148669497597844,0.025133050240215615,0.09522360000119079
(REG)Top-13+W,balance-scale,100,821004,2,0.74,0.7184589263454889,0.021541073654511078,0.09756080000079237
(REG)Top-13+W,balance-scale,100,856651,3,0.74,0.7195845251766186,0.020415474823381352,0.09372169999551261
(REG)Top-13+W,balance-scale,100,484296,4,0.74,0.7356973026343798,0.004302697365620167,0.09736339998926269
(REG)Top-13+W,balance-scale,100,226168,5,0.74,0.7361453816212107,0.0038546183787893096,0.09545219998835819
(REG)Top-13+W,balance-scale,100,447547,6,0.74,0.6938585522650327,0.04614144773496731,0.09502729999803705
(REG)Top-13+W,balance-scale,100,27319,7,0.74,0.7137160699417984,0.02628393005820162,0.0937926000005973
(REG)Top-13+W,balance-scale,100,533397,8,0.74,0.7387871973629938,0.0012128026370061828,0.09538130000510137
(REG)Top-13+W,balance-scale,100,975863,9,0.74,0.7137644382419014,0.026235561758098602,0.09799460000067484
(REG)Top-13+W,balance-scale,100,950289,10,0.74,0.709548035728571,0.030451964271429044,0.09597429999848828
(REG)Top-13+W,balance-scale,100,681564,1,0.79,0.7704319182755632,0.019568081724436803,0.09986260000005132
(REG)Top-13+W,balance-scale,100,234661,2,0.79,0.7657551338071626,0.02424486619283739,0.09539910000603413
(REG)Top-13+W,balance-scale,100,764297,3,0.79,0.8201164372756093,0.03011643727560931,0.09477010000045993
(REG)Top-13+W,balance-scale,100,386324,4,0.79,0.766677840758589,0.02332215924141101,0.0940820000032545
(REG)Top-13+W,balance-scale,100,79968,5,0.79,0.785957175684796,0.0040428243152040855,0.09497589999591582
(REG)Top-13+W,balance-scale,100,627808,6,0.79,0.7511731653898253,0.038826834610174776,0.09586989999661455
(REG)Top-13+W,balance-scale,100,220207,7,0.79,0.8042736926774278,0.01427369267742773,0.09403870000460302
(REG)Top-13+W,balance-scale,100,462685,8,0.79,0.7757806341179165,0.014219365882083501,0.09656689999974333
(REG)Top-13+W,balance-scale,100,917890,9,0.79,0.7748378799542183,0.015162120045781768,0.09555420000469894
(REG)Top-13+W,balance-scale,100,874617,10,0.79,0.8036321749475247,0.013632174947524667,0.09560920001240447
(REG)Top-13+W,balance-scale,100,140104,1,0.84,0.8260774257449334,0.0139225742550666,0.09573390001241933
(REG)Top-13+W,balance-scale,100,376709,2,0.84,0.8149075333574242,0.025092466642575806,0.09291250000751461
(REG)Top-13+W,balance-scale,100,754468,3,0.84,0.8451514602897171,0.005151460289717136,0.10507720000532572
(REG)Top-13+W,balance-scale,100,387591,4,0.84,0.8032967000149005,0.03670329998509947,0.09725420000540907
(REG)Top-13+W,balance-scale,100,38485,5,0.84,0.8068918884085464,0.03310811159145355,0.10009829999762587
(REG)Top-13+W,balance-scale,100,28448,6,0.84,0.8306644133363281,0.009335586663671847,0.09690009999030735
(REG)Top-13+W,balance-scale,100,850096,7,0.84,0.8001293975673398,0.03987060243266016,0.09672169999612379
(REG)Top-13+W,balance-scale,100,777146,8,0.84,0.8330577726883597,0.006942227311640292,0.0964163999997254
(REG)Top-13+W,balance-scale,100,824046,9,0.84,0.8033058253960743,0.036694174603925656,0.09351250000690925
(REG)Top-13+W,balance-scale,100,885821,10,0.84,0.852210672354389,0.012210672354388996,0.11480010000741458
(REG)Top-13+W,balance-scale,100,9021,1,0.89,0.8814977220838406,0.008502277916159429,0.0946834000023955
(REG)Top-13+W,balance-scale,100,52091,2,0.89,0.854140096679122,0.03585990332087796,0.10025079999104491
(REG)Top-13+W,balance-scale,100,744069,3,0.89,0.868422059359936,0.02157794064006402,0.0979399999960151
(REG)Top-13+W,balance-scale,100,202710,4,0.89,0.8733393723561977,0.016660627643802273,0.10287060000337078
(REG)Top-13+W,balance-scale,100,558485,5,0.89,0.8742976081240397,0.015702391875960342,0.09694269998726668
(REG)Top-13+W,balance-scale,100,924713,6,0.89,0.8519468058862081,0.03805319411379193,0.09776820000479347
(REG)Top-13+W,balance-scale,100,728301,7,0.89,0.8501513522931681,0.03984864770683194,0.09611679998852196
(REG)Top-13+W,balance-scale,100,748404,8,0.89,0.870579108769882,0.01942089123011803,0.0966818000015337
(REG)Top-13+W,balance-scale,100,572122,9,0.89,0.8766376286765534,0.013362371323446642,0.09888149999460438
(REG)Top-13+W,balance-scale,100,465425,10,0.89,0.8785236606563988,0.01147633934360126,0.09925060000023223
(REG)Top-13+W,balance-scale,100,701421,1,0.95,0.9180776736104015,0.031922326389598465,0.09719819999736501
(REG)Top-13+W,balance-scale,100,582446,2,0.95,0.9140700084038008,0.03592999159619914,0.0965855999966152
(REG)Top-13+W,balance-scale,100,292195,3,0.95,0.9278107488453828,0.022189251154617118,0.0968646999936027
(REG)Top-13+W,balance-scale,100,72659,4,0.95,0.9495824564690063,0.00041754353099365815,0.09943930000372347
(REG)Top-13+W,balance-scale,100,910234,5,0.95,0.9433594347612417,0.006640565238758223,0.09721199999694363
(REG)Top-13+W,balance-scale,100,348446,6,0.95,0.944058235568206,0.00594176443179395,0.0969827999942936
(REG)Top-13+W,balance-scale,100,279323,7,0.95,0.9306752449397493,0.019324755060250665,0.0958245000038005
(REG)Top-13+W,balance-scale,100,177651,8,0.95,0.9199362830381896,0.030063716961810316,0.10064870000132942
(REG)Top-13+W,balance-scale,100,367514,9,0.95,0.9341885535294495,0.01581144647055044,0.0985465000012482
(REG)Top-13+W,balance-scale,100,766398,10,0.95,0.9157005742682933,0.034299425731706634,0.09678690001237555
(REG)Top-13+W,balance-scale,100,546548,1,1.0,0.9700074785400645,0.029992521459935473,0.09903149999081506
(REG)Top-13+W,balance-scale,100,970242,2,1.0,0.9634938346678604,0.03650616533213957,0.09813259999646107
(REG)Top-13+W,balance-scale,100,292276,3,1.0,0.9869013092712132,0.013098690728786777,0.09690320001391228
(REG)Top-13+W,balance-scale,100,406698,4,1.0,0.958237179474233,0.041762820525766964,0.09957359999316395
(REG)Top-13+W,balance-scale,100,958555,5,1.0,0.976844187167398,0.02315581283260204,0.09875789999568951
(REG)Top-13+W,balance-scale,100,177148,6,1.0,0.9707558881855438,0.029244111814456186,0.09707520000665681
(REG)Top-13+W,balance-scale,100,520734,7,1.0,0.9623183694024869,0.03768163059751306,0.09877500000584405
(REG)Top-13+W,balance-scale,100,941667,8,1.0,0.9732152821245698,0.026784717875430242,0.09759359999952721
(REG)Top-13+W,balance-scale,100,516965,9,1.0,0.9636769169590134,0.03632308304098664,0.09695450000072015
(REG)Top-13+W,balance-scale,100,179403,10,1.0,0.9752266965552524,0.024773303444747596,0.0959718000049179
(REG)Top-13+W,threeOf9,100,151514,1,0.0,0.02711494552663756,0.02711494552663756,0.0765789000033692
(REG)Top-13+W,threeOf9,100,665651,2,0.0,0.02765080636196621,0.02765080636196621,0.07818250000127591
(REG)Top-13+W,threeOf9,100,302952,3,0.0,0.027556637605770318,0.027556637605770318,0.07889860000068438
(REG)Top-13+W,threeOf9,100,848952,4,0.0,0.021893841286659332,0.021893841286659332,0.07943450000311714
(REG)Top-13+W,threeOf9,100,262985,5,0.0,0.025360069051869355,0.025360069051869355,0.07641210000292631
(REG)Top-13+W,threeOf9,100,473367,6,0.0,0.03806485053571343,0.03806485053571343,0.0776458000036655
(REG)Top-13+W,threeOf9,100,592875,7,0.0,0.036870189921108215,0.036870189921108215,0.07806920000439277
(REG)Top-13+W,threeOf9,100,337175,8,0.0,0.03663510030947456,0.03663510030947456,0.07720010000412003
(REG)Top-13+W,threeOf9,100,763680,9,0.0,0.03113971890119986,0.03113971890119986,0.07792410000183736
(REG)Top-13+W,threeOf9,100,606398,10,0.0,0.03058255747811249,0.03058255747811249,0.07822010000018054
(REG)Top-13+W,threeOf9,100,505470,1,0.05,0.09946231925627623,0.04946231925627623,0.07813630000237026
(REG)Top-13+W,threeOf9,100,991732,2,0.05,0.07949784654627153,0.029497846546271522,0.0787257999945723
(REG)Top-13+W,threeOf9,100,536163,3,0.05,0.09173024161043,0.04173024161043,0.07691220000560861
(REG)Top-13+W,threeOf9,100,159928,4,0.05,0.06885111669168663,0.018851116691686626,0.07737549999001203
(REG)Top-13+W,threeOf9,100,42826,5,0.05,0.0626837422535285,0.012683742253528502,0.07950460000211024
(REG)Top-13+W,threeOf9,100,487870,6,0.05,0.046496439157586125,0.0035035608424138776,0.07604570000694366
(REG)Top-13+W,threeOf9,100,490307,7,0.05,0.06528727908550774,0.01528727908550774,0.07738069998958963
(REG)Top-13+W,threeOf9,100,196734,8,0.05,0.0616787866860288,0.0116787866860288,0.07698260000324808
(REG)Top-13+W,threeOf9,100,622844,9,0.05,0.1190306708738992,0.06903067087389919,0.07710539999607136
(REG)Top-13+W,threeOf9,100,283220,10,0.05,0.09023040734266406,0.04023040734266406,0.07789500000217231
(REG)Top-13+W,threeOf9,100,665861,1,0.11,0.12748651647317777,0.01748651647317777,0.07825160001448239
(REG)Top-13+W,threeOf9,100,700406,2,0.11,0.1591389196646072,0.04913891966460719,0.0783024999909685
(REG)Top-13+W,threeOf9,100,531589,3,0.11,0.14810067667614749,0.038100676676147485,0.07900529999096761
(REG)Top-13+W,threeOf9,100,928421,4,0.11,0.08598229742561704,0.02401770257438296,0.08031370000026072
(REG)Top-13+W,threeOf9,100,902976,5,0.11,0.13392595421415307,0.02392595421415307,0.07779080000182148
(REG)Top-13+W,threeOf9,100,223229,6,0.11,0.07338679384324201,0.03661320615675799,0.07880110000769491
(REG)Top-13+W,threeOf9,100,333132,7,0.11,0.09874304060356162,0.011256959396438379,0.07866199999625678
(REG)Top-13+W,threeOf9,100,847918,8,0.11,0.0873623302777447,0.022637669722255296,0.08019930000955355
(REG)Top-13+W,threeOf9,100,632113,9,0.11,0.11267233035668153,0.002672330356681532,0.0794220000061614
(REG)Top-13+W,threeOf9,100,960213,10,0.11,0.10449790369565538,0.005502096304344617,0.07831560000340687
(REG)Top-13+W,threeOf9,100,547320,1,0.16,0.19362184449894096,0.033621844498940956,0.07830489999469137
(REG)Top-13+W,threeOf9,100,396374,2,0.16,0.15403030314147598,0.005969696858524026,0.07920970000122907
(REG)Top-13+W,threeOf9,100,488753,3,0.16,0.11551525777319278,0.04448474222680722,0.0781137000049057
(REG)Top-13+W,threeOf9,100,876968,4,0.16,0.1562277939630594,0.0037722060369405896,0.0805972999878577
(REG)Top-13+W,threeOf9,100,984224,5,0.16,0.17123850452722,0.01123850452722,0.07687549999536714
(REG)Top-13+W,threeOf9,100,685964,6,0.16,0.1480145726240758,0.011985427375924201,0.07816539999839733
(REG)Top-13+W,threeOf9,100,822433,7,0.16,0.11527419443794351,0.04472580556205649,0.07824910000272212
(REG)Top-13+W,threeOf9,100,183664,8,0.16,0.15123037788269855,0.008769622117301451,0.07804349999059923
(REG)Top-13+W,threeOf9,100,413611,9,0.16,0.15828286481478604,0.0017171351852139638,0.08553469999606023
(REG)Top-13+W,threeOf9,100,575505,10,0.16,0.1958198001116426,0.0358198001116426,0.07754310000382247
(REG)Top-13+W,threeOf9,100,47466,1,0.21,0.1878056070998872,0.022194392900112797,0.07786390001274412
(REG)Top-13+W,threeOf9,100,811151,2,0.21,0.19338282192990575,0.016617178070094246,0.0775292999969679
(REG)Top-13+W,threeOf9,100,930504,3,0.21,0.21064636668481024,0.0006463666848102456,0.07700350000231992
(REG)Top-13+W,threeOf9,100,436213,4,0.21,0.24927811208411516,0.03927811208411516,0.07806459999483195
(REG)Top-13+W,threeOf9,100,432487,5,0.21,0.2492524096261929,0.03925240962619292,0.07473180000670254
(REG)Top-13+W,threeOf9,100,691275,6,0.21,0.21752067585857285,0.007520675858572856,0.07959299999856739
(REG)Top-13+W,threeOf9,100,744101,7,0.21,0.2000495908068623,0.009950409193137694,0.07783320000817184
(REG)Top-13+W,threeOf9,100,200042,8,0.21,0.23750331211560394,0.027503312115603945,0.08485189999919385
(REG)Top-13+W,threeOf9,100,555081,9,0.21,0.2473101658565935,0.0373101658565935,0.07809190000625676
(REG)Top-13+W,threeOf9,100,381573,10,0.21,0.2703785104804656,0.06037851048046558,0.07938630000353442
(REG)Top-13+W,threeOf9,100,5372,1,0.26,0.2983333404994824,0.03833334049948239,0.07957100000203354
(REG)Top-13+W,threeOf9,100,195071,2,0.26,0.2927805180944496,0.032780518094449596,0.077446899995266
(REG)Top-13+W,threeOf9,100,601975,3,0.26,0.25181136708141727,0.008188632918582739,0.07665830001133145
(REG)Top-13+W,threeOf9,100,861509,4,0.26,0.2330244864937469,0.0269755135062531,0.07748560000982252
(REG)Top-13+W,threeOf9,100,187199,5,0.26,0.3028935833080283,0.04289358330802828,0.07798199998796917
(REG)Top-13+W,threeOf9,100,475075,6,0.26,0.19718839550229322,0.06281160449770679,0.07776550000198768
(REG)Top-13+W,threeOf9,100,909935,7,0.26,0.33029913686413614,0.07029913686413614,0.07613310000306228
(REG)Top-13+W,threeOf9,100,441844,8,0.26,0.3049123079544729,0.044912307954472874,0.07874769999398268
(REG)Top-13+W,threeOf9,100,333011,9,0.26,0.22394129192239026,0.03605870807760975,0.07735519999550888
(REG)Top-13+W,threeOf9,100,242080,10,0.26,0.30740421243398897,0.04740421243398896,0.0780765999952564
(REG)Top-13+W,threeOf9,100,628142,1,0.32,0.2967961906879314,0.023203809312068613,0.08133219998853747
(REG)Top-13+W,threeOf9,100,357100,2,0.32,0.32277309141342736,0.002773091413427353,0.07630119999521412
(REG)Top-13+W,threeOf9,100,116673,3,0.32,0.3378245468845038,0.0178245468845038,0.07737500000439468
(REG)Top-13+W,threeOf9,100,999023,4,0.32,0.29787138256295403,0.022128617437045972,0.07749519999924814
(REG)Top-13+W,threeOf9,100,266800,5,0.32,0.33209740387981956,0.012097403879819557,0.07964250000441098
(REG)Top-13+W,threeOf9,100,926686,6,0.32,0.30987616660857215,0.010123833391427861,0.07977299999765819
(REG)Top-13+W,threeOf9,100,239557,7,0.32,0.37982783575938983,0.059827835759389825,0.0787348000012571
(REG)Top-13+W,threeOf9,100,542906,8,0.32,0.25885349575957506,0.06114650424042495,0.07946609999635257
(REG)Top-13+W,threeOf9,100,610734,9,0.32,0.3151559036767062,0.004844096323293801,0.08191709999664454
(REG)Top-13+W,threeOf9,100,233215,10,0.32,0.3633537877758553,0.0433537877758553,0.07691339999655611
(REG)Top-13+W,threeOf9,100,47453,1,0.37,0.3762111179987947,0.006211117998794702,0.07617259999460657
(REG)Top-13+W,threeOf9,100,601906,2,0.37,0.37116044058274456,0.0011604405827445596,0.07742180000423105
(REG)Top-13+W,threeOf9,100,604481,3,0.37,0.32092247237635046,0.04907752762364953,0.07700390000172774
(REG)Top-13+W,threeOf9,100,224077,4,0.37,0.3897387366094524,0.019738736609452412,0.07595629999923403
(REG)Top-13+W,threeOf9,100,811120,5,0.37,0.4140147824730666,0.044014782473066616,0.07925230000182637
(REG)Top-13+W,threeOf9,100,548650,6,0.37,0.3368417038275354,0.033158296172464574,0.07548990000213962
(REG)Top-13+W,threeOf9,100,775919,7,0.37,0.387820342394816,0.017820342394816002,0.07716320001418353
(REG)Top-13+W,threeOf9,100,513974,8,0.37,0.36847565119404146,0.0015243488059585308,0.07900990000416641
(REG)Top-13+W,threeOf9,100,753693,9,0.37,0.400036870990936,0.030036870990935993,0.07533639999383013
(REG)Top-13+W,threeOf9,100,829744,10,0.37,0.33453423114773495,0.035465768852265045,0.0777864000046975
(REG)Top-13+W,threeOf9,100,835108,1,0.42,0.39256530656115907,0.027434693438840918,0.07748370000263094
(REG)Top-13+W,threeOf9,100,611288,2,0.42,0.43789924162895966,0.017899241628959672,0.07765030000155093
(REG)Top-13+W,threeOf9,100,70364,3,0.42,0.48852322178708185,0.06852322178708187,0.07575779999024235
(REG)Top-13+W,threeOf9,100,801029,4,0.42,0.40977900616468693,0.010220993835313053,0.07649629999650642
(REG)Top-13+W,threeOf9,100,575529,5,0.42,0.3702319687887221,0.049768031211277874,0.07685079999646405
(REG)Top-13+W,threeOf9,100,646063,6,0.42,0.4084145124497083,0.011585487550291707,0.07757459999629646
(REG)Top-13+W,threeOf9,100,733034,7,0.42,0.4522917218081905,0.03229172180819051,0.07571299999835901
(REG)Top-13+W,threeOf9,100,489490,8,0.42,0.43685407972351004,0.01685407972351005,0.07686760000433424
(REG)Top-13+W,threeOf9,100,893365,9,0.42,0.436162586992529,0.016162586992529038,0.07729579998704139
(REG)Top-13+W,threeOf9,100,104389,10,0.42,0.4803089420316282,0.06030894203162823,0.07610879999629105
(REG)Top-13+W,threeOf9,100,954718,1,0.47,0.44966418204674896,0.020335817953251012,0.07661920000464306
(REG)Top-13+W,threeOf9,100,370759,2,0.47,0.4179120290578636,0.05208797094213635,0.07590999999956694
(REG)Top-13+W,threeOf9,100,39662,3,0.47,0.40772281677193906,0.06227718322806092,0.07651019999320852
(REG)Top-13+W,threeOf9,100,59903,4,0.47,0.5056572379137992,0.03565723791379927,0.0772670999976981
(REG)Top-13+W,threeOf9,100,832716,5,0.47,0.4494004613850496,0.020599538614950397,0.07857519999379292
(REG)Top-13+W,threeOf9,100,869077,6,0.47,0.45418880464546885,0.015811195354531127,0.07529629999407916
(REG)Top-13+W,threeOf9,100,568353,7,0.47,0.42792884920304614,0.04207115079695384,0.07623829999647569
(REG)Top-13+W,threeOf9,100,928773,8,0.47,0.5071842217763971,0.03718422177639713,0.0774109000194585
(REG)Top-13+W,threeOf9,100,223126,9,0.47,0.5132850138481676,0.04328501384816763,0.07603230000313488
(REG)Top-13+W,threeOf9,100,532073,10,0.47,0.4747171857015172,0.004717185701517246,0.07793250001122942
(REG)Top-13+W,threeOf9,100,366767,1,0.53,0.46381779279518004,0.06618220720481999,0.07753090000187512
(REG)Top-13+W,threeOf9,100,760748,2,0.53,0.5392445962654691,0.00924459626546903,0.07864859999972396
(REG)Top-13+W,threeOf9,100,379563,3,0.53,0.527377790072621,0.002622209927379049,0.07794730000023264
(REG)Top-13+W,threeOf9,100,844567,4,0.53,0.5002418205343186,0.029758179465681378,0.07727990000421414
(REG)Top-13+W,threeOf9,100,613579,5,0.53,0.5028934455004056,0.027106554499594426,0.07671639999898616
(REG)Top-13+W,threeOf9,100,619742,6,0.53,0.5594924913633654,0.029492491363365403,0.07635619999564369
(REG)Top-13+W,threeOf9,100,838234,7,0.53,0.6111234741406828,0.08112347414068277,0.07645889999184874
(REG)Top-13+W,threeOf9,100,434649,8,0.53,0.5340637535250087,0.004063753525008651,0.077033699995809
(REG)Top-13+W,threeOf9,100,278166,9,0.53,0.5143355355848774,0.015664464415122592,0.07926449999285978
(REG)Top-13+W,threeOf9,100,154308,10,0.53,0.5095846540085214,0.02041534599147865,0.07821429999239626
(REG)Top-13+W,threeOf9,100,665422,1,0.58,0.5088367577896653,0.07116324221033465,0.07475940000222181
(REG)Top-13+W,threeOf9,100,753026,2,0.58,0.5219971001191784,0.058002899880821523,0.07801080001081573
(REG)Top-13+W,threeOf9,100,456287,3,0.58,0.5767473526853426,0.003252647314657353,0.07511230000454816
(REG)Top-13+W,threeOf9,100,850200,4,0.58,0.5689293929888501,0.011070607011149813,0.07977360000222689
(REG)Top-13+W,threeOf9,100,985665,5,0.58,0.45651713182401327,0.1234828681759867,0.07697229999757838
(REG)Top-13+W,threeOf9,100,711327,6,0.58,0.5755300184456551,0.0044699815543448596,0.0759041000092111
(REG)Top-13+W,threeOf9,100,524304,7,0.58,0.5457372509057996,0.03426274909420035,0.07653480000954005
(REG)Top-13+W,threeOf9,100,265250,8,0.58,0.5826463144594367,0.0026463144594367494,0.07730739999533398
(REG)Top-13+W,threeOf9,100,111126,9,0.58,0.633114161928083,0.05311416192808305,0.07772569999360712
(REG)Top-13+W,threeOf9,100,270051,10,0.58,0.6340303820506387,0.0540303820506387,0.07725279999431223
(REG)Top-13+W,threeOf9,100,34839,1,0.63,0.6059586046253685,0.024041395374631458,0.07778420000249753
(REG)Top-13+W,threeOf9,100,820888,2,0.63,0.573886134627364,0.05611386537263596,0.07845419999648584
(REG)Top-13+W,threeOf9,100,186257,3,0.63,0.6318035326862916,0.0018035326862916312,0.07804899999973713
(REG)Top-13+W,threeOf9,100,378968,4,0.63,0.6278574066090308,0.0021425933909692274,0.07717090000005555
(REG)Top-13+W,threeOf9,100,628243,5,0.63,0.5881015706274482,0.04189842937255184,0.07649509999828297
(REG)Top-13+W,threeOf9,100,838581,6,0.63,0.5592525521540334,0.07074744784596665,0.07489420000638347
(REG)Top-13+W,threeOf9,100,979618,7,0.63,0.5885495025828553,0.04145049741714468,0.0775768000021344
(REG)Top-13+W,threeOf9,100,716274,8,0.63,0.6343011907763743,0.004301190776374253,0.07459629999721074
(REG)Top-13+W,threeOf9,100,493306,9,0.63,0.6063878600923512,0.023612139907648766,0.0788917999889236
(REG)Top-13+W,threeOf9,100,265072,10,0.63,0.5946154432045248,0.03538455679547525,0.07730889999584178
(REG)Top-13+W,threeOf9,100,840926,1,0.68,0.719420995551775,0.03942099555177492,0.07622469998750603
(REG)Top-13+W,threeOf9,100,738523,2,0.68,0.6455020934531206,0.03449790654687945,0.0744927999949141
(REG)Top-13+W,threeOf9,100,317470,3,0.68,0.6870904647781599,0.007090464778159888,0.07607189999544062
(REG)Top-13+W,threeOf9,100,589704,4,0.68,0.6944022462443588,0.014402246244358707,0.07971979999638279
(REG)Top-13+W,threeOf9,100,631307,5,0.68,0.6482189656001626,0.03178103439983748,0.07733140000345884
(REG)Top-13+W,threeOf9,100,6411,6,0.68,0.6181077206261103,0.06189227937388975,0.07660139999643434
(REG)Top-13+W,threeOf9,100,447910,7,0.68,0.6642350158175461,0.015764984182453978,0.0763607999906526
(REG)Top-13+W,threeOf9,100,444518,8,0.68,0.6192081895577424,0.06079181044225768,0.07700809999732883
(REG)Top-13+W,threeOf9,100,111547,9,0.68,0.601331962516082,0.07866803748391804,0.07666379999864148
(REG)Top-13+W,threeOf9,100,11274,10,0.68,0.5877870207651852,0.09221297923481486,0.07612780000636121
(REG)Top-13+W,threeOf9,100,663008,1,0.74,0.696354514888596,0.04364548511140398,0.07652879999295692
(REG)Top-13+W,threeOf9,100,821004,2,0.74,0.7221068711788519,0.01789312882114813,0.07843750000392902
(REG)Top-13+W,threeOf9,100,856651,3,0.74,0.6459043510917498,0.09409564890825017,0.07895520000238321
(REG)Top-13+W,threeOf9,100,484296,4,0.74,0.6865303747822038,0.05346962521779619,0.07842819998768391
(REG)Top-13+W,threeOf9,100,226168,5,0.74,0.698086336125981,0.04191366387401896,0.07761720000053174
(REG)Top-13+W,threeOf9,100,447547,6,0.74,0.6903795396433137,0.049620460356686324,0.0766109000032884
(REG)Top-13+W,threeOf9,100,27319,7,0.74,0.6571864392635379,0.08281356073646207,0.07679989999815007
(REG)Top-13+W,threeOf9,100,533397,8,0.74,0.6446873816100017,0.09531261838999827,0.07800779999888618
(REG)Top-13+W,threeOf9,100,975863,9,0.74,0.6787356514642863,0.06126434853571372,0.07787349999489379
(REG)Top-13+W,threeOf9,100,950289,10,0.74,0.7142849762721406,0.025715023727859387,0.07610550000026706
(REG)Top-13+W,threeOf9,100,681564,1,0.79,0.7909027889470118,0.00090278894701179,0.07858110000597662
(REG)Top-13+W,threeOf9,100,234661,2,0.79,0.8227432896619721,0.03274328966197204,0.08189720000154921
(REG)Top-13+W,threeOf9,100,764297,3,0.79,0.8420487134551415,0.052048713455141504,0.07769670000561746
(REG)Top-13+W,threeOf9,100,386324,4,0.79,0.7966860364376562,0.006686036437656195,0.07774250000875327
(REG)Top-13+W,threeOf9,100,79968,5,0.79,0.7721198802469492,0.017880119753050816,0.07723840000107884
(REG)Top-13+W,threeOf9,100,627808,6,0.79,0.7301057979494276,0.05989420205057239,0.07551369999782764
(REG)Top-13+W,threeOf9,100,220207,7,0.79,0.7343179210508713,0.05568207894912869,0.07633770000029472
(REG)Top-13+W,threeOf9,100,462685,8,0.79,0.8248370915770379,0.03483709157703785,0.07895010000356706
(REG)Top-13+W,threeOf9,100,917890,9,0.79,0.7769939255241248,0.013006074475875207,0.07707070000105887
(REG)Top-13+W,threeOf9,100,874617,10,0.79,0.7420767823310751,0.04792321766892493,0.07883730000685318
(REG)Top-13+W,threeOf9,100,140104,1,0.84,0.8218929301189046,0.01810706988109534,0.07778529999632156
(REG)Top-13+W,threeOf9,100,376709,2,0.84,0.7785401825355768,0.061459817464423194,0.07719530000031227
(REG)Top-13+W,threeOf9,100,754468,3,0.84,0.7961699488443522,0.04383005115564775,0.07819920000474667
(REG)Top-13+W,threeOf9,100,387591,4,0.84,0.8092619887341324,0.030738011265867615,0.07846870000139461
