quantifier,dataset,sample_size,sampling_seed,iteration,alpha,pred_prev,abs_error,run_time
(KNN)Top-5+W,anuranCalls,100,865,4,0.79,0.7841740850478675,0.005825914952132583,0.27431779995094985
(KNN)Top-5+W,anuranCalls,100,220,5,0.79,0.7875196494490316,0.002480350550968402,0.27915480005322024
(KNN)Top-5+W,anuranCalls,100,748,6,0.79,0.7617652859221253,0.0282347140778747,0.2723031999194063
(KNN)Top-5+W,anuranCalls,100,746,7,0.79,0.7928451556170024,0.0028451556170023817,0.27631029998883605
(KNN)Top-5+W,anuranCalls,100,995,8,0.79,0.7891933165827287,0.0008066834172713033,0.27777909993892536
(KNN)Top-5+W,anuranCalls,100,892,9,0.79,0.8531112240840404,0.06311122408404035,0.27390300011029467
(KNN)Top-5+W,anuranCalls,100,381,10,0.79,0.7902354893748564,0.0002354893748564013,0.28029890003381297
(KNN)Top-5+W,anuranCalls,100,972,1,0.84,0.8197952504869215,0.02020474951307849,0.27097580005647615
(KNN)Top-5+W,anuranCalls,100,850,2,0.84,0.8238079269755716,0.016192073024428377,0.27566729998216033
(KNN)Top-5+W,anuranCalls,100,577,3,0.84,0.8457290515563904,0.005729051556390474,0.2755129000870511
(KNN)Top-5+W,anuranCalls,100,201,4,0.84,0.8558074622199883,0.0158074622199883,0.2749214001232758
(KNN)Top-5+W,anuranCalls,100,238,5,0.84,0.8614330608069585,0.021433060806958504,0.2751241000369191
(KNN)Top-5+W,anuranCalls,100,663,6,0.84,0.8218600024699753,0.01813999753002471,0.3213027000310831
(KNN)Top-5+W,anuranCalls,100,703,7,0.84,0.8532379589392685,0.01323795893926849,0.2748266000417061
(KNN)Top-5+W,anuranCalls,100,647,8,0.84,0.8410328936001426,0.0010328936001425815,0.27825380000285804
(KNN)Top-5+W,anuranCalls,100,964,9,0.84,0.8537105041555968,0.013710504155596825,0.2761622999678366
(KNN)Top-5+W,anuranCalls,100,744,10,0.84,0.86435179624367,0.02435179624367001,0.2750880000530742
(KNN)Top-5+W,anuranCalls,100,25,1,0.89,0.9259253834359599,0.03592538343595986,0.27263199997833
(KNN)Top-5+W,anuranCalls,100,38,2,0.89,0.8931259626168527,0.0031259626168527177,0.27541439997730777
(KNN)Top-5+W,anuranCalls,100,871,3,0.89,0.9048565767475917,0.014856576747591665,0.27749019995098934
(KNN)Top-5+W,anuranCalls,100,706,4,0.89,0.8931524157772176,0.0031524157772175876,0.27429930010112
(KNN)Top-5+W,anuranCalls,100,33,5,0.89,0.9433265158986489,0.053326515898648896,0.2790371999726631
(KNN)Top-5+W,anuranCalls,100,229,6,0.89,0.8734373457315525,0.016562654268447496,0.2731701000011526
(KNN)Top-5+W,anuranCalls,100,431,7,0.89,0.8726928800822925,0.017307119917707503,0.2824171998654492
(KNN)Top-5+W,anuranCalls,100,920,8,0.89,0.897349148849082,0.007349148849081999,0.2787954999948852
(KNN)Top-5+W,anuranCalls,100,751,9,0.89,0.8553245934075862,0.03467540659241386,0.277801200048998
(KNN)Top-5+W,anuranCalls,100,994,10,0.89,0.9094604953942083,0.019460495394208244,0.2750500999391079
(KNN)Top-5+W,anuranCalls,100,568,1,0.95,0.9459368537077506,0.004063146292249353,0.27401060005649924
(KNN)Top-5+W,anuranCalls,100,960,2,0.95,0.943418420181644,0.006581579818355943,0.27569970005424693
(KNN)Top-5+W,anuranCalls,100,356,3,0.95,0.9598014932789233,0.009801493278923323,0.27089270000578836
(KNN)Top-5+W,anuranCalls,100,898,4,0.95,0.9431071419001669,0.006892858099833088,0.27387450000969693
(KNN)Top-5+W,anuranCalls,100,590,5,0.95,0.9545735386971698,0.00457353869716981,0.2739627999253571
(KNN)Top-5+W,anuranCalls,100,335,6,0.95,0.9464344204496845,0.0035655795503154453,0.27596819994505495
(KNN)Top-5+W,anuranCalls,100,799,7,0.95,0.9569869423950242,0.006986942395024287,0.2778323000529781
(KNN)Top-5+W,anuranCalls,100,330,8,0.95,0.9786498547895792,0.028649854789579265,0.27583979995688424
(KNN)Top-5+W,anuranCalls,100,12,9,0.95,0.9443209028879554,0.005679097112044507,0.27472549997037277
(KNN)Top-5+W,anuranCalls,100,829,10,0.95,0.9298967058976741,0.02010329410232581,0.2745343000278808
(KNN)Top-5+W,anuranCalls,100,754,1,1.0,0.9990947536553083,0.0009052463446916903,0.27442139998311177
(KNN)Top-5+W,anuranCalls,100,742,2,1.0,0.9995998282950853,0.0004001717049146869,0.27727719995891675
(KNN)Top-5+W,anuranCalls,100,820,3,1.0,0.9962172375798459,0.0037827624201540733,0.27620630007004365
(KNN)Top-5+W,anuranCalls,100,344,4,1.0,0.9999910790927743,8.92090722570682e-06,0.27900729997782037
(KNN)Top-5+W,anuranCalls,100,928,5,1.0,0.995502914519801,0.0044970854801990034,0.27468110009795055
(KNN)Top-5+W,anuranCalls,100,554,6,1.0,0.9999910790927743,8.92090722570682e-06,0.27873439993709326
(KNN)Top-5+W,anuranCalls,100,379,7,1.0,0.9839036595315058,0.016096340468494175,0.276380900060758
(KNN)Top-5+W,anuranCalls,100,348,8,1.0,0.9999910790927743,8.92090722570682e-06,0.27267430000938475
(KNN)Top-5+W,anuranCalls,100,840,9,1.0,0.9999910790927743,8.92090722570682e-06,0.27617869997629896
(KNN)Top-5+W,anuranCalls,100,114,10,1.0,0.997442779930973,0.002557220069027033,0.2758584999246523
(KNN)Top-5+W,click-prediction,100,623,1,0.0,0.3597853276600436,0.3597853276600436,1.8397081999573857
(KNN)Top-5+W,click-prediction,100,243,2,0.0,0.5754724806671844,0.5754724806671844,1.8501260000048205
(KNN)Top-5+W,click-prediction,100,18,3,0.0,0.20003171281541346,0.20003171281541346,1.848157100030221
(KNN)Top-5+W,click-prediction,100,549,4,0.0,0.20494586720123822,0.20494586720123822,1.8527441999758594
(KNN)Top-5+W,click-prediction,100,447,5,0.0,0.33692131001632314,0.33692131001632314,1.8398271999321878
(KNN)Top-5+W,click-prediction,100,954,6,0.0,0.27929773568761657,0.27929773568761657,1.8322336999699473
(KNN)Top-5+W,click-prediction,100,562,7,0.0,0.5112617342764344,0.5112617342764344,1.837070300069172
(KNN)Top-5+W,click-prediction,100,739,8,0.0,0.3080571266391715,0.3080571266391715,1.8379570000106469
(KNN)Top-5+W,click-prediction,100,84,9,0.0,0.20003171281541346,0.20003171281541346,1.8849176000221632
(KNN)Top-5+W,click-prediction,100,51,10,0.0,0.3267692333397617,0.3267692333397617,1.8417813000269234
(KNN)Top-5+W,click-prediction,100,949,1,0.05,0.23221027100773195,0.18221027100773196,1.865280400030315
(KNN)Top-5+W,click-prediction,100,144,2,0.05,0.20003171281541346,0.15003171281541344,1.868430399976205
(KNN)Top-5+W,click-prediction,100,940,3,0.05,0.20003171281541346,0.15003171281541344,1.9361958999652416
(KNN)Top-5+W,click-prediction,100,575,4,0.05,0.2292439205716695,0.1792439205716695,1.9260151000344194
(KNN)Top-5+W,click-prediction,100,304,5,0.05,0.2719203532393494,0.2219203532393494,1.9342708999174647
(KNN)Top-5+W,click-prediction,100,462,6,0.05,0.2931650759504705,0.2431650759504705,1.872393400000874
(KNN)Top-5+W,click-prediction,100,296,7,0.05,0.20003171281541346,0.15003171281541344,1.8680791000369936
(KNN)Top-5+W,click-prediction,100,22,8,0.05,0.20003171281541346,0.15003171281541344,1.912230100017041
(KNN)Top-5+W,click-prediction,100,17,9,0.05,0.21137762229093582,0.16137762229093583,2.018400600121822
(KNN)Top-5+W,click-prediction,100,317,10,0.05,0.23176446085664085,0.18176446085664083,1.8202146998955868
(KNN)Top-5+W,click-prediction,100,917,1,0.11,0.2857312971475401,0.1757312971475401,1.7918242999585345
(KNN)Top-5+W,click-prediction,100,271,2,0.11,0.20003171281541346,0.09003171281541346,1.7759427999262698
(KNN)Top-5+W,click-prediction,100,605,3,0.11,0.49753068076674023,0.38753068076674024,1.7987820999114774
(KNN)Top-5+W,click-prediction,100,824,4,0.11,0.6703165921177929,0.5603165921177929,1.990752000012435
(KNN)Top-5+W,click-prediction,100,68,5,0.11,0.4052457543972483,0.2952457543972483,1.9197600000188686
(KNN)Top-5+W,click-prediction,100,434,6,0.11,0.37939773361764983,0.26939773361764985,1.9483660000259988
(KNN)Top-5+W,click-prediction,100,977,7,0.11,0.20003171281541346,0.09003171281541346,1.8951139000128023
(KNN)Top-5+W,click-prediction,100,909,8,0.11,0.21169525151032995,0.10169525151032995,1.8998416000395082
(KNN)Top-5+W,click-prediction,100,594,9,0.11,0.6761921678721048,0.5661921678721048,1.9420937999966554
(KNN)Top-5+W,click-prediction,100,923,10,0.11,0.3160711069043006,0.20607110690430064,1.9184444000129588
(KNN)Top-5+W,click-prediction,100,881,1,0.16,0.4166924492682402,0.2566924492682402,1.8575343999546021
(KNN)Top-5+W,click-prediction,100,593,2,0.16,0.5419090373157556,0.38190903731575554,1.7833678999450058
(KNN)Top-5+W,click-prediction,100,435,3,0.16,0.3065482919119856,0.14654829191198562,1.85475860000588
(KNN)Top-5+W,click-prediction,100,772,4,0.16,0.5108045566611537,0.3508045566611536,1.8880817999597639
(KNN)Top-5+W,click-prediction,100,958,5,0.16,0.30882941912555495,0.14882941912555495,1.9079954001354054
(KNN)Top-5+W,click-prediction,100,295,6,0.16,0.4576788483983474,0.29767884839834735,1.7398486999445595
(KNN)Top-5+W,click-prediction,100,403,7,0.16,0.2709845951348049,0.11098459513480488,1.7511451999889687
(KNN)Top-5+W,click-prediction,100,375,8,0.16,0.26011993868156175,0.10011993868156174,1.7898781000403687
(KNN)Top-5+W,click-prediction,100,37,9,0.16,0.5095285813553203,0.3495285813553203,1.8147587000275962
(KNN)Top-5+W,click-prediction,100,651,10,0.16,0.3315018429286327,0.17150184292863271,1.7741000999812968
(KNN)Top-5+W,click-prediction,100,963,1,0.21,0.4333048596437977,0.22330485964379773,1.8546311999671161
(KNN)Top-5+W,click-prediction,100,459,2,0.21,0.5303638398664507,0.3203638398664508,1.910115999984555
(KNN)Top-5+W,click-prediction,100,396,3,0.21,0.20003171281541346,0.009968287184586533,1.9159950000466779
(KNN)Top-5+W,click-prediction,100,392,4,0.21,0.2821346829176439,0.07213468291764388,1.9251079999958165
(KNN)Top-5+W,click-prediction,100,615,5,0.21,0.2274099686561389,0.01740996865613892,1.9642693000496365
(KNN)Top-5+W,click-prediction,100,217,6,0.21,0.20003171281541346,0.009968287184586533,1.8954944999422878
(KNN)Top-5+W,click-prediction,100,810,7,0.21,0.4781967471435386,0.2681967471435386,1.9723501999978907
(KNN)Top-5+W,click-prediction,100,695,8,0.21,0.5663086350072369,0.356308635007237,1.9953425999265164
(KNN)Top-5+W,click-prediction,100,166,9,0.21,0.31963323332629856,0.10963323332629857,1.8582915000151843
(KNN)Top-5+W,click-prediction,100,78,10,0.21,0.5519189363677324,0.3419189363677324,1.8826701000798494
(KNN)Top-5+W,click-prediction,100,711,1,0.26,0.4336309661676369,0.1736309661676369,1.8559970000060275
(KNN)Top-5+W,click-prediction,100,998,2,0.26,0.570392960276807,0.31039296027680696,1.8472625999711454
(KNN)Top-5+W,click-prediction,100,247,3,0.26,0.5226158887023012,0.26261588870230124,1.857552899979055
(KNN)Top-5+W,click-prediction,100,43,4,0.26,0.3971191776147883,0.1371191776147883,1.8545100999763235
(KNN)Top-5+W,click-prediction,100,443,5,0.26,0.20003171281541346,0.05996828718458655,1.8465073000406846
(KNN)Top-5+W,click-prediction,100,198,6,0.26,0.6145197290056124,0.35451972900561235,1.8410914999549277
(KNN)Top-5+W,click-prediction,100,500,7,0.26,0.4204210746533785,0.16042107465337851,1.8484953001025133
(KNN)Top-5+W,click-prediction,100,414,8,0.26,0.32543833214258033,0.06543833214258032,1.8574443999677896
(KNN)Top-5+W,click-prediction,100,233,9,0.26,0.20003171281541346,0.05996828718458655,1.8430366999818943
(KNN)Top-5+W,click-prediction,100,175,10,0.26,0.45152749013170534,0.19152749013170534,1.8366675999714062
(KNN)Top-5+W,click-prediction,100,255,1,0.32,0.39226935184357936,0.07226935184357935,1.8452265000669286
(KNN)Top-5+W,click-prediction,100,429,2,0.32,0.33700307007515806,0.017003070075158055,1.863710200006608
(KNN)Top-5+W,click-prediction,100,269,3,0.32,0.5162903344179001,0.19629033441790006,1.8546303000184707
(KNN)Top-5+W,click-prediction,100,214,4,0.32,0.26192390408317734,0.05807609591682267,1.8439477000501938
(KNN)Top-5+W,click-prediction,100,984,5,0.32,0.7136984256884369,0.3936984256884369,1.838585400080774
(KNN)Top-5+W,click-prediction,100,309,6,0.32,0.34129518369934736,0.021295183699347353,1.8770133000216447
(KNN)Top-5+W,click-prediction,100,265,7,0.32,0.25816646813470934,0.06183353186529067,1.8309638999635354
(KNN)Top-5+W,click-prediction,100,2,8,0.32,0.5110635318927463,0.19106353189274633,1.8374509999994189
(KNN)Top-5+W,click-prediction,100,807,9,0.32,0.603845253301702,0.283845253301702,1.8392481999471784
(KNN)Top-5+W,click-prediction,100,277,10,0.32,0.25709116688442785,0.06290883311557216,1.8753322998527437
(KNN)Top-5+W,click-prediction,100,109,1,0.37,0.5440132832620224,0.17401328326202237,1.8466152001055889
(KNN)Top-5+W,click-prediction,100,514,2,0.37,0.20219157820828404,0.16780842179171596,1.8550737000186928
(KNN)Top-5+W,click-prediction,100,534,3,0.37,0.4314251242171046,0.06142512421710461,1.8454154999926686
(KNN)Top-5+W,click-prediction,100,491,4,0.37,0.5895711822366383,0.2195711822366383,1.8919360000290908
(KNN)Top-5+W,click-prediction,100,473,5,0.37,0.5959448880467269,0.22594488804672686,1.868304900068324
(KNN)Top-5+W,click-prediction,100,734,6,0.37,0.6386605904530375,0.2686605904530375,1.8401241000392474
(KNN)Top-5+W,click-prediction,100,147,7,0.37,0.4647283394628082,0.09472833946280823,1.8526118999579921
(KNN)Top-5+W,click-prediction,100,727,8,0.37,0.5414254473279847,0.1714254473279847,1.8592959000961855
(KNN)Top-5+W,click-prediction,100,530,9,0.37,0.5178807880138423,0.1478807880138423,1.8501085999887437
(KNN)Top-5+W,click-prediction,100,116,10,0.37,0.6256305074568352,0.25563050745683524,1.8504267000244
(KNN)Top-5+W,click-prediction,100,242,1,0.42,0.5716260988205366,0.15162609882053663,1.8560270999441855
(KNN)Top-5+W,click-prediction,100,9,2,0.42,0.6732799328329095,0.25327993283290956,1.8460091001470573
(KNN)Top-5+W,click-prediction,100,486,3,0.42,0.6495352024239475,0.22953520242394748,1.8430890999152325
(KNN)Top-5+W,click-prediction,100,524,4,0.42,0.6620430878410969,0.2420430878410969,1.8477883999585174
(KNN)Top-5+W,click-prediction,100,321,5,0.42,0.5524385502133284,0.13243855021332845,1.8617552999639884
(KNN)Top-5+W,click-prediction,100,419,6,0.42,0.36911601466528243,0.05088398533471755,1.8888324000290595
(KNN)Top-5+W,click-prediction,100,724,7,0.42,0.7642891723903957,0.34428917239039575,1.8329364999663085
(KNN)Top-5+W,click-prediction,100,368,8,0.42,0.7240126887337462,0.30401268873374626,1.8484500999911688
(KNN)Top-5+W,click-prediction,100,547,9,0.42,0.3600835821140984,0.059916417885901574,1.8361002000165172
(KNN)Top-5+W,click-prediction,100,996,10,0.42,0.40267688392623335,0.01732311607376663,1.876730499905534
(KNN)Top-5+W,click-prediction,100,334,1,0.47,0.6654343900553082,0.19543439005530827,1.8535069000790827
(KNN)Top-5+W,click-prediction,100,485,2,0.47,0.6744120987810537,0.2044120987810537,1.8631607999559492
(KNN)Top-5+W,click-prediction,100,151,3,0.47,0.5010954367815533,0.031095436781553354,1.844835800002329
(KNN)Top-5+W,click-prediction,100,618,4,0.47,0.5269739048069162,0.05697390480691622,1.843215600005351
(KNN)Top-5+W,click-prediction,100,374,5,0.47,0.7474032737500989,0.2774032737500989,1.850352199980989
(KNN)Top-5+W,click-prediction,100,331,6,0.47,0.6436302718013933,0.17363027180139334,1.837952000030782
(KNN)Top-5+W,click-prediction,100,770,7,0.47,0.5483096668252407,0.07830966682524076,1.8384048999869265
(KNN)Top-5+W,click-prediction,100,781,8,0.47,0.5507760483571421,0.08077604835714214,1.8720374999684282
(KNN)Top-5+W,click-prediction,100,357,9,0.47,0.5843162733726253,0.11431627337262529,1.8330600000335835
(KNN)Top-5+W,click-prediction,100,763,10,0.47,0.6537872591077507,0.18378725910775073,1.8400025001028553
(KNN)Top-5+W,click-prediction,100,934,1,0.53,0.7659934145927847,0.23599341459278467,1.8411097000353038
(KNN)Top-5+W,click-prediction,100,802,2,0.53,0.22058610375001153,0.3094138962499885,1.8469306999468245
(KNN)Top-5+W,click-prediction,100,745,3,0.53,0.7271025900553848,0.19710259005538477,1.8435996000189334
(KNN)Top-5+W,click-prediction,100,246,4,0.53,0.5439414046240673,0.013941404624067233,1.8649577000178397
(KNN)Top-5+W,click-prediction,100,472,5,0.53,0.5230886061259099,0.0069113938740901215,1.8506717000273056
(KNN)Top-5+W,click-prediction,100,250,6,0.53,0.7679198349007768,0.23791983490077673,1.8385231000138447
(KNN)Top-5+W,click-prediction,100,316,7,0.53,0.682344120517431,0.15234412051743096,1.8426613999763504
(KNN)Top-5+W,click-prediction,100,329,8,0.53,0.7065586379723305,0.1765586379723305,1.8510249000391923
(KNN)Top-5+W,click-prediction,100,11,9,0.53,0.7158285068761363,0.18582850687613628,1.8335615999531
(KNN)Top-5+W,click-prediction,100,79,10,0.53,0.6857131101037496,0.15571311010374955,1.8435195999918506
(KNN)Top-5+W,click-prediction,100,790,1,0.58,0.8715097595558922,0.2915097595558922,1.8428894999087788
(KNN)Top-5+W,click-prediction,100,539,2,0.58,0.7042969528248271,0.12429695282482711,1.86191829998279
(KNN)Top-5+W,click-prediction,100,251,3,0.58,0.6445719212842157,0.06457192128421574,1.8388660999480635
(KNN)Top-5+W,click-prediction,100,792,4,0.58,0.6291448445436162,0.04914484454361623,1.8361690999590792
(KNN)Top-5+W,click-prediction,100,237,5,0.58,0.48560968071912813,0.09439031928087183,1.85850610001944
(KNN)Top-5+W,click-prediction,100,239,6,0.58,0.5027644229466393,0.0772355770533607,1.8494209999917075
(KNN)Top-5+W,click-prediction,100,141,7,0.58,0.41842799933703706,0.1615720006629629,1.854488399985712
(KNN)Top-5+W,click-prediction,100,476,8,0.58,0.6058862765009293,0.02588627650092934,1.8781804000027478
(KNN)Top-5+W,click-prediction,100,753,9,0.58,0.6460995365191233,0.06609953651912337,1.8409997000126168
(KNN)Top-5+W,click-prediction,100,939,10,0.58,0.6151755379472592,0.03517553794725925,1.85268619999988
(KNN)Top-5+W,click-prediction,100,723,1,0.63,0.20003171281541346,0.4299682871845866,1.8546286999480799
(KNN)Top-5+W,click-prediction,100,383,2,0.63,0.7835116946558021,0.15351169465580206,1.8598412999417633
(KNN)Top-5+W,click-prediction,100,731,3,0.63,0.5184448201486608,0.11155517985133923,1.8525793999433517
(KNN)Top-5+W,click-prediction,100,516,4,0.63,0.7162309036349723,0.08623090363497232,1.8977239999803714
(KNN)Top-5+W,click-prediction,100,965,5,0.63,0.7652444724679757,0.13524447246797566,1.8718635999248363
(KNN)Top-5+W,click-prediction,100,690,6,0.63,0.8576423063354817,0.22764230633548166,1.8614129000343382
(KNN)Top-5+W,click-prediction,100,913,7,0.63,0.5447041050952235,0.08529589490477651,1.8331565000698902
(KNN)Top-5+W,click-prediction,100,891,8,0.63,0.8124678061864804,0.1824678061864804,1.8669258000445552
(KNN)Top-5+W,click-prediction,100,208,9,0.63,0.7513617960725246,0.12136179607252462,1.8420635999646038
(KNN)Top-5+W,click-prediction,100,882,10,0.63,0.7288134800745809,0.0988134800745809,1.8383217000518925
(KNN)Top-5+W,click-prediction,100,102,1,0.68,0.7519634799808134,0.07196347998081332,1.833201400062535
(KNN)Top-5+W,click-prediction,100,263,2,0.68,0.496433853878107,0.18356614612189304,1.856414400099311
(KNN)Top-5+W,click-prediction,100,412,3,0.68,0.2806399501746678,0.39936004982533224,1.8376971999532543
(KNN)Top-5+W,click-prediction,100,308,4,0.68,0.5990494379190707,0.08095056208092932,1.8322703000740148
(KNN)Top-5+W,click-prediction,100,565,5,0.68,0.7697164714480252,0.08971647144802519,1.8603703000117093
(KNN)Top-5+W,click-prediction,100,145,6,0.68,0.6699870801528415,0.010012919847158575,1.9933110000565648
(KNN)Top-5+W,click-prediction,100,285,7,0.68,0.7515106524872441,0.07151065248724409,1.8587762999231927
(KNN)Top-5+W,click-prediction,100,780,8,0.68,0.877266350612016,0.19726635061201592,1.8809593999176286
(KNN)Top-5+W,click-prediction,100,24,9,0.68,0.7091450837787869,0.029145083778786884,2.014818200026639
(KNN)Top-5+W,click-prediction,100,135,10,0.68,0.6734633872888898,0.006536612711110279,1.9857267999905162
(KNN)Top-5+W,click-prediction,100,788,1,0.74,0.7178309675109446,0.02216903248905544,1.9557095000054687
(KNN)Top-5+W,click-prediction,100,545,2,0.74,0.8074878149663225,0.0674878149663225,2.063466699968558
(KNN)Top-5+W,click-prediction,100,360,3,0.74,0.8044106171552144,0.06441061715521446,2.162050800048746
(KNN)Top-5+W,click-prediction,100,20,4,0.74,0.8354602617472195,0.09546026174721955,2.1694701001397334
(KNN)Top-5+W,click-prediction,100,101,5,0.74,0.9508905478949149,0.2108905478949149,2.1325895999907516
(KNN)Top-5+W,click-prediction,100,617,6,0.74,0.7909583675071652,0.0509583675071652,1.9396264000679366
(KNN)Top-5+W,click-prediction,100,982,7,0.74,0.5920169776393317,0.1479830223606683,1.9534944000188261
(KNN)Top-5+W,click-prediction,100,276,8,0.74,0.8653511931081754,0.12535119310817544,1.9866045999806374
(KNN)Top-5+W,click-prediction,100,684,9,0.74,0.7196064567707575,0.020393543229242472,1.9755047999788076
(KNN)Top-5+W,click-prediction,100,312,10,0.74,0.529270103038641,0.21072989696135902,1.9626419998821802
(KNN)Top-5+W,click-prediction,100,512,1,0.79,0.7458774132173355,0.04412258678266456,1.901049599982798
(KNN)Top-5+W,click-prediction,100,804,2,0.79,0.9646223764403664,0.17462237644036638,1.9289692000602372
(KNN)Top-5+W,click-prediction,100,762,3,0.79,0.7360198398889921,0.053980160111007924,1.9580262998933904
(KNN)Top-5+W,click-prediction,100,865,4,0.79,0.7642477928331255,0.02575220716687454,2.0073154001729563
(KNN)Top-5+W,click-prediction,100,220,5,0.79,0.6675114838083316,0.12248851619166845,1.9893207998829894
(KNN)Top-5+W,click-prediction,100,748,6,0.79,0.5307708383782439,0.25922916162175613,1.914993999991566
(KNN)Top-5+W,click-prediction,100,746,7,0.79,0.7664753763013372,0.023524623698662817,1.9173013999243267
(KNN)Top-5+W,click-prediction,100,995,8,0.79,0.7998419633561151,0.009841963356115091,1.8957329000113532
(KNN)Top-5+W,click-prediction,100,892,9,0.79,0.6243356574163638,0.16566434258363627,1.9478592000086792
(KNN)Top-5+W,click-prediction,100,381,10,0.79,0.5313102426828962,0.25868975731710386,1.9410194999654777
(KNN)Top-5+W,click-prediction,100,972,1,0.84,0.4618341403856927,0.37816585961430726,1.918883100093808
(KNN)Top-5+W,click-prediction,100,850,2,0.84,0.9508403586241917,0.11084035862419173,1.897525200038217
(KNN)Top-5+W,click-prediction,100,577,3,0.84,0.9999910784375794,0.15999107843757943,2.009250300063286
(KNN)Top-5+W,click-prediction,100,201,4,0.84,0.8196280666950493,0.020371933304950685,1.8394649000256322
(KNN)Top-5+W,click-prediction,100,238,5,0.84,0.8118750966656842,0.02812490333431572,1.8617286999942735
(KNN)Top-5+W,click-prediction,100,663,6,0.84,0.6704763575381653,0.1695236424618347,1.849198000098113
(KNN)Top-5+W,click-prediction,100,703,7,0.84,0.7886172409279695,0.05138275907203049,1.8512137000216171
(KNN)Top-5+W,click-prediction,100,647,8,0.84,0.7951838526850091,0.04481614731499084,1.8529626000090502
(KNN)Top-5+W,click-prediction,100,964,9,0.84,0.9440744604531583,0.10407446045315838,1.8565450999885798
(KNN)Top-5+W,click-prediction,100,744,10,0.84,0.7679266258793702,0.07207337412062975,1.8300196999916807
(KNN)Top-5+W,click-prediction,100,25,1,0.89,0.9011723335483277,0.011172333548327695,1.8535275000031106
(KNN)Top-5+W,click-prediction,100,38,2,0.89,0.9999910784375794,0.10999107843757938,1.827666400000453
(KNN)Top-5+W,click-prediction,100,871,3,0.89,0.9834555100788636,0.09345551007886355,1.8278157999156974
(KNN)Top-5+W,click-prediction,100,706,4,0.89,0.9275165441614998,0.03751654416149974,1.837219999928493
(KNN)Top-5+W,click-prediction,100,33,5,0.89,0.978006493820285,0.08800649382028503,1.8262226000078954
(KNN)Top-5+W,click-prediction,100,229,6,0.89,0.6212797158377749,0.26872028416222515,1.8503497000201605
(KNN)Top-5+W,click-prediction,100,431,7,0.89,0.9275994641865586,0.03759946418655857,1.8395036000292748
(KNN)Top-5+W,click-prediction,100,920,8,0.89,0.7820882011323534,0.10791179886764657,1.8346674999920651
(KNN)Top-5+W,click-prediction,100,751,9,0.89,0.9894342628560169,0.09943426285601686,1.8353200000128709
(KNN)Top-5+W,click-prediction,100,994,10,0.89,0.9369275265246928,0.046927526524692786,1.841125999984797
(KNN)Top-5+W,click-prediction,100,568,1,0.95,0.6382270609321881,0.3117729390678119,1.8342772999894805
(KNN)Top-5+W,click-prediction,100,960,2,0.95,0.7894322468224968,0.16056775317750316,1.8270372999249958
(KNN)Top-5+W,click-prediction,100,356,3,0.95,0.8658882112746584,0.08411178872534153,1.8253868999308906
(KNN)Top-5+W,click-prediction,100,898,4,0.95,0.773465140629662,0.17653485937033797,1.8239170999731869
(KNN)Top-5+W,click-prediction,100,590,5,0.95,0.9999910784375794,0.04999107843757944,1.8295409999554977
(KNN)Top-5+W,click-prediction,100,335,6,0.95,0.9714613830238186,0.021461383023818614,1.8947419000323862
(KNN)Top-5+W,click-prediction,100,799,7,0.95,0.6420073565805832,0.3079926434194168,1.9926816000370309
(KNN)Top-5+W,click-prediction,100,330,8,0.95,0.961951484552565,0.011951484552565006,1.8925111000426114
(KNN)Top-5+W,click-prediction,100,12,9,0.95,0.9999910784375794,0.04999107843757944,1.8389893998974003
(KNN)Top-5+W,click-prediction,100,829,10,0.95,0.7322898445901078,0.21771015540989214,1.7609258000156842
(KNN)Top-5+W,click-prediction,100,754,1,1.0,0.9999910784375794,8.921562420605156e-06,1.7458161000395194
(KNN)Top-5+W,click-prediction,100,742,2,1.0,0.9809712814950722,0.019028718504927822,1.6881598999607377
(KNN)Top-5+W,click-prediction,100,820,3,1.0,0.9999910784375794,8.921562420605156e-06,1.8050511000328697
(KNN)Top-5+W,click-prediction,100,344,4,1.0,0.8861305990101211,0.11386940098987886,1.9530644999467768
(KNN)Top-5+W,click-prediction,100,928,5,1.0,0.9126303417790879,0.08736965822091214,2.044658900005743
(KNN)Top-5+W,click-prediction,100,554,6,1.0,0.9999910784375794,8.921562420605156e-06,1.876300900010392
(KNN)Top-5+W,click-prediction,100,379,7,1.0,0.9197457100060148,0.0802542899939852,2.04503440001281
(KNN)Top-5+W,click-prediction,100,348,8,1.0,0.9999910784375794,8.921562420605156e-06,2.0136111999163404
(KNN)Top-5+W,click-prediction,100,840,9,1.0,0.9789700300154411,0.02102996998455886,2.0356213999912143
(KNN)Top-5+W,click-prediction,100,114,10,1.0,0.9999910784375794,8.921562420605156e-06,1.9376782000181265
(KNN)Top-6,AedesQuinx,100,623,1,0.0,0.015873015873015865,0.015873015873015865,2.453121699858457
(KNN)Top-6,AedesQuinx,100,243,2,0.0,0.0,0.0,2.3643907000659965
(KNN)Top-6,AedesQuinx,100,18,3,0.0,0.0,0.0,2.1850721000228077
(KNN)Top-6,AedesQuinx,100,549,4,0.0,2.2276197023830927e-05,2.2276197023830927e-05,2.02937090001069
(KNN)Top-6,AedesQuinx,100,447,5,0.0,0.0,0.0,2.2307464999030344
(KNN)Top-6,AedesQuinx,100,954,6,0.0,0.03112903225806453,0.03112903225806453,2.4159826000686735
