quantifier,dataset,inv_abs_error,run_time
SORD,phpMD2hR6,0.9510286600000001,5.513992275500023
SORD,phpV5QYya,0.9791794899999999,0.5879263194999658
SORD,phpWfYmlu,0.9530439350000001,0.39008882000000084
SORD,phphQEck0,0.9780873,17.603030468999933
SORD,phplE7q6h,0.877986515,0.8103070669999943
SORD,phpmPOD5A,0.7716906299999999,1.803547783499762
SORD,phpwRjVjk,0.8901030799999999,0.2809225729998797
SORD,phpxijhaP,0.9917341749999999,0.38433848000004217
SORD,pol,0.9752659250000001,0.798356294500154
SORD,pollen,0.73027665,0.20385534749982978
SORD,puma32H,0.899727175,0.43714551600003687
SORD,puma8NH,0.95517646,0.43055718299990986
SORD,quake,0.74077442,0.10772863049996882
SORD,space_ga,0.967557565,0.1527415290000499
SORD,spambase,0.9792753449999999,0.24145777349991474
SORD,sylva_prior,0.9951067650000001,0.7706413215000247
SORD,visualizing_soil,0.9955969650000001,0.44669911550006874
SORD,wind,0.973505235,0.3470843934999539
SORD,winetype,0.995496985,0.33838857399990957
X,1043_ada_agnostic,0.94708697,0.0002773724999951325
X,1460_banana,0.76225106,0.0002817570000160665
X,1462_banknote-authentication,0.993015715,0.000257753999990147
X,1466_cardiotocography,0.9991089099999999,0.0002642869999953725
X,1475_first-order-theorem-proving,0.922603335,0.0002813629999854575
X,1479_hill-valley,0.9559110900000001,0.000259508500002946
X,1485_madelon,0.801182205,0.00026938649998096547
X,1489_phoneme,0.942499105,0.000279920500020077
X,1494_qsar-biodeg,0.9160857149999999,0.0002590410000129335
X,1496_ringnorm,0.939037945,0.0002832140000236405
X,1497_wall-robot-navigation,0.941481275,0.00027876600001031397
X,1504_steel-plates-fault,1.0,0.000263569500011676
X,1507_twonorm,0.9892424400000001,0.00028270600002537697
X,1526_wall-robot-navigation,0.928951,0.0002772339999818925
X,1535_volcanoes-b5,0.964390865,0.0002876349999723475
X,1538_volcanoes-d1,0.9452503,0.00028602999999742946
X,1539_volcanoes-d2,0.933600015,0.000286212999940241
X,1540_volcanoes-d3,0.948441545,0.0002867920000289295
X,1541_volcanoes-d4,0.949522085,0.0002848950000133685
X,1566_hill-valley,0.7996003399999999,0.000258445499980501
X,182_satimage,0.9856064499999999,0.000281879999974941
X,23_cmc,0.9174979600000001,0.000258622000023885
X,28_optdigits,0.9864558649999999,0.00027840899998404447
X,294_satellite_image,0.988774215,0.00028485550001273205
X,2dplanes,0.964175895,0.00029252549999905
X,30_page-blocks,0.9711735899999999,0.00029211100005336
X,312_scene,0.981927615,0.000258568000053809
X,375_JapaneseVowels,0.9830907499999999,0.000282055000043278
X,40474_thyroid-allbp,0.93584937,0.0002469874999314435
X,40475_thyroid-allhyper,0.93584937,0.0002517444999375085
X,40733_yeast,0.936340775,0.00025297449995373097
X,44_spambase,0.977322615,0.000293921499978702
X,4538_GesturePhaseSegmentationProcessed,0.904918545,0.0002866539999831245
X,60_waveform-5000,0.964762035,0.0002561249999961965
X,679_rmftsa_sleepdata,0.823427125,0.0002377179999802535
X,AedesQuinx,0.95727987,0.0002786190000005695
X,AedesSex,0.9872156649999999,0.0002776034999350875
X,ArabicDigit,0.99178603,0.000265664500020598
X,BNG,0.990332925,0.0002914694999526035
X,BNG_breast-w,0.990332925,0.0003011809999497445
X,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.704316465,0.0002930525000010155
X,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.734035085,0.0002983774998574045
X,HTRU,0.97998903,0.000294164499919084
X,MagicTelescope,0.943296325,0.000296683999931649
X,abalone,0.95247236,0.0002592455000012205
X,ailerons,0.964633515,0.000271448499952334
X,anuranCalls,0.982510035,0.00025704099999525
X,balloon,0.9579070299999999,0.000238310500008033
X,bank8FM,0.9831644300000001,0.000262170500100134
X,churn,0.9477327200000001,0.000297974499990183
X,clean2,0.9991089099999999,0.0003055279999989105
X,click-prediction,0.88736896,0.00030278300007007203
X,cmc,0.919734095,0.0003017160000126295
X,covtype_reduced,0.9413886549999999,0.0003004745000634495
X,cpu_act,0.97895902,0.000298460499989182
X,default_credit_card_clients,0.92050097,0.000297116000019691
X,delta_ailerons,0.97891639,0.000290597499924794
X,eeg,0.819171425,0.000291870999972114
X,electricity-normalized,0.940364445,0.000297284999905919
X,elevators,0.9675488649999999,0.000302732000018245
X,file22f0e4a679,0.990881785,0.0002993475000675495
X,file79b563a1a18,0.9332916350000001,0.0003028375000394105
X,file7b5365fa741c,0.95581858,0.000304972499907257
X,fri_c2_1000_10,0.93754965,0.000295277000004669
X,fried,0.96168841,0.0003034150000348245
X,gina_agnostic,0.95814945,0.000296737000171512
X,houses,0.985982485,0.00029478050006213853
X,jm1-processed,0.906209735,0.000296004499814395
X,kdd_JapaneseVowels,0.9830907499999999,0.0002948844999627415
X,kin8nm,0.93470562,0.0002946675000566265
X,letter-recognition,0.92227701,0.0002953435001108525
X,magic,0.943296325,0.00029512050010448447
X,mozilla,0.95834212,0.0002937350000501715
X,namao,0.98088885,0.000281056499898065
X,occupancy,0.9918701249999999,0.0002741180000702485
X,page-blocks,0.9711735899999999,0.000241989999903985
X,parity5_plus_5,0.80960631,0.000232546499973931
X,pendigits,0.992816375,0.000256825499927752
X,phoneme,0.94098575,0.000241163500013449
X,php50jXam,0.993015715,0.000231423000095624
X,phpGUrE90,0.92374231,0.000233423499976151
X,phpMD2hR6,0.951641475,0.0002814040000338945
X,phpV5QYya,0.975311495,0.0002590524998958675
X,phpWfYmlu,0.9344993049999999,0.0002475314999355245
X,phphQEck0,0.975782905,0.000280894499992377
X,phplE7q6h,0.8280782050000001,0.00026742600024585653
X,phpmPOD5A,0.727124065,0.00027822949994510697
X,phpwRjVjk,0.760694395,0.0002413974999216795
X,phpxijhaP,0.9892424400000001,0.000248756500041004
X,pol,0.9679696250000001,0.000266786500105757
X,pollen,0.800322795,0.0002375434997883945
X,puma32H,0.90165516,0.000255020999975335
X,puma8NH,0.9496886549999999,0.0002518145001521985
X,quake,0.738713065,0.00023390700005615448
X,space_ga,0.95604162,0.0002364215000852225
X,spambase,0.977322615,0.00024235000002586148
X,sylva_prior,0.993559065,0.000265342500024368
X,visualizing_soil,0.9980227100000001,0.00025250700020473647
X,wind,0.9661863049999999,0.0002515589999893055
X,winetype,0.99542865,0.00024852000002278647
