quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
ACC,BNG,100,0.16,0.15,0.014000000000000002,0.0002523000002838671
CC,BNG,100,0.16,0.15,0.012,5.099995178170502e-06
DyS,BNG,100,0.16,0.15,0.016,0.049169500001880806
HDy,BNG,100,0.16,0.15,0.026000000000000002,0.22126920000300743
MAX,BNG,100,0.16,0.15,0.012,0.0001847000021371059
MS,BNG,100,0.16,0.15,0.011,0.025301499998022337
PACC,BNG,100,0.16,0.15,0.011,0.002756100002443418
PCC,BNG,100,0.16,0.15,0.009,0.0023927000002004206
SMM,BNG,100,0.16,0.15,0.011,0.0001432999997632578
SORD,BNG,100,0.16,0.15,0.011,2.3229812999998103
X,BNG,100,0.16,0.15,0.009,0.00037000000156695023
ACC,BNG,100,0.21,0.21,0.011000000000000001,0.00025520000053802505
CC,BNG,100,0.21,0.21,0.009,5.100002454128116e-06
DyS,BNG,100,0.21,0.21,0.009,0.04912730000069132
HDy,BNG,100,0.21,0.21,0.013000000000000001,0.2213292000014917
MAX,BNG,100,0.21,0.21,0.012,0.00018770000315271318
MS,BNG,100,0.21,0.21,0.006,0.02510939999774564
PACC,BNG,100,0.21,0.21,0.007000000000000001,0.002754799999820534
PCC,BNG,100,0.21,0.21,0.009,0.0023645999972359277
SMM,BNG,100,0.21,0.21,0.007000000000000001,0.00014660000306321308
SORD,BNG,100,0.21,0.21,0.007000000000000001,2.3152312000020174
X,BNG,100,0.21,0.21,0.011999999999999999,0.0003719000014825724
ACC,BNG,100,0.26,0.24,0.014000000000000002,0.00025660000392235816
CC,BNG,100,0.26,0.24,0.006,5.299996701069176e-06
DyS,BNG,100,0.26,0.24,0.011,0.04954569999972591
HDy,BNG,100,0.26,0.24,0.024,0.22443139999813866
MAX,BNG,100,0.26,0.24,0.011000000000000001,0.0001919999995152466
MS,BNG,100,0.26,0.24,0.011,0.025228500002413057
PACC,BNG,100,0.26,0.24,0.01,0.0027601999972830527
PCC,BNG,100,0.26,0.24,0.004,0.0023992999995243736
SMM,BNG,100,0.26,0.24,0.01,0.00014419999934034422
SORD,BNG,100,0.26,0.24,0.009000000000000001,2.3020781000013812
X,BNG,100,0.26,0.24,0.006,0.00037480000173673034
ACC,BNG,100,0.32,0.31,0.013000000000000001,0.00025910000113071874
CC,BNG,100,0.32,0.31,0.011,5.200003215577453e-06
DyS,BNG,100,0.32,0.31,0.014000000000000002,0.050108600000385195
HDy,BNG,100,0.32,0.31,0.023,0.2264368000032846
MAX,BNG,100,0.32,0.31,0.014000000000000002,0.00019470000552246347
MS,BNG,100,0.32,0.31,0.013000000000000001,0.025424000006751157
PACC,BNG,100,0.32,0.31,0.013000000000000001,0.002812300001096446
PCC,BNG,100,0.32,0.31,0.011,0.002452699998684693
SMM,BNG,100,0.32,0.31,0.012,0.00015139999595703557
SORD,BNG,100,0.32,0.31,0.009999999999999998,2.413202199997613
X,BNG,100,0.32,0.31,0.013000000000000001,0.0003848999986075796
ACC,BNG,100,0.37,0.36,0.011,0.0002626999994390644
CC,BNG,100,0.37,0.36,0.011,5.299996701069176e-06
DyS,BNG,100,0.37,0.36,0.014000000000000002,0.05004789999657078
HDy,BNG,100,0.37,0.36,0.025,0.22617519999766955
MAX,BNG,100,0.37,0.36,0.019,0.0001973000034922734
MS,BNG,100,0.37,0.36,0.013000000000000001,0.02558040000440087
PACC,BNG,100,0.37,0.36,0.013000000000000001,0.0027945999972871505
PCC,BNG,100,0.37,0.36,0.012,0.0024015000017243437
SMM,BNG,100,0.37,0.36,0.012,0.00014519999967887998
SORD,BNG,100,0.37,0.36,0.012,2.408291799998551
X,BNG,100,0.37,0.36,0.015,0.00038219999987632036
ACC,BNG,100,0.42,0.42,0.016000000000000004,0.0002609000002848916
CC,BNG,100,0.42,0.42,0.016000000000000004,5.200003215577453e-06
DyS,BNG,100,0.42,0.42,0.009999999999999998,0.05028920000040671
HDy,BNG,100,0.42,0.42,0.021,0.2259191000048304
MAX,BNG,100,0.42,0.42,0.005,0.00019710000196937472
MS,BNG,100,0.42,0.42,0.009999999999999998,0.025483899997198023
PACC,BNG,100,0.42,0.42,0.011,0.002823399998305831
PCC,BNG,100,0.42,0.42,0.011,0.002405999999609776
SMM,BNG,100,0.42,0.42,0.011,0.00015079999866429716
SORD,BNG,100,0.42,0.42,0.009999999999999998,2.3953060999992886
X,BNG,100,0.42,0.42,0.006999999999999999,0.00038409999979194254
ACC,BNG,100,0.47,0.48,0.013000000000000001,0.0002623000036692247
CC,BNG,100,0.47,0.48,0.013000000000000001,5.199995939619839e-06
DyS,BNG,100,0.47,0.48,0.012,0.05013420000614133
HDy,BNG,100,0.47,0.48,0.02,0.2255617999981041
MAX,BNG,100,0.47,0.48,0.006999999999999999,0.00019549999706214294
MS,BNG,100,0.47,0.48,0.01,0.025105599997914396
PACC,BNG,100,0.47,0.48,0.016,0.002747600003203843
PCC,BNG,100,0.47,0.48,0.016,0.0024052999942796305
SMM,BNG,100,0.47,0.48,0.01,0.00014879999798722565
SORD,BNG,100,0.47,0.48,0.01,2.399490899995726
X,BNG,100,0.47,0.48,0.007999999999999998,0.0003847999978461303
ACC,BNG,100,0.53,0.53,0.011,0.0002530000056140125
CC,BNG,100,0.53,0.53,0.015000000000000003,5.000001692678779e-06
DyS,BNG,100,0.53,0.53,0.014000000000000002,0.04958679999981541
HDy,BNG,100,0.53,0.53,0.02,0.22285679999913555
MAX,BNG,100,0.53,0.53,0.014000000000000002,0.00019279999833088368
MS,BNG,100,0.53,0.53,0.009999999999999998,0.025156299998343457
PACC,BNG,100,0.53,0.53,0.015000000000000003,0.0027312999955029227
PCC,BNG,100,0.53,0.53,0.019000000000000003,0.0023688000001129694
SMM,BNG,100,0.53,0.53,0.01,0.00014560000272467732
SORD,BNG,100,0.53,0.53,0.009,2.3654218000010587
X,BNG,100,0.53,0.53,0.011,0.0003778000027523376
ACC,BNG,100,0.58,0.59,0.011,0.0002571000004536472
CC,BNG,100,0.58,0.59,0.017000000000000005,5.200003215577453e-06
DyS,BNG,100,0.58,0.59,0.009,0.04990570000518346
HDy,BNG,100,0.58,0.59,0.014000000000000002,0.22316780000255676
MAX,BNG,100,0.58,0.59,0.009,0.0001908999984152615
MS,BNG,100,0.58,0.59,0.009,0.025285499999881722
PACC,BNG,100,0.58,0.59,0.018,0.002747900005488191
PCC,BNG,100,0.58,0.59,0.023,0.0023875000042608008
SMM,BNG,100,0.58,0.59,0.009,0.00014570000348612666
SORD,BNG,100,0.58,0.59,0.009999999999999998,2.376710299999104
X,BNG,100,0.58,0.59,0.009999999999999998,0.00037770000199088827
ACC,BNG,100,0.63,0.61,0.009,0.00025800000003073364
CC,BNG,100,0.63,0.61,0.013000000000000001,5.299996701069176e-06
DyS,BNG,100,0.63,0.61,0.009,0.049409200000809506
HDy,BNG,100,0.63,0.61,0.012,0.22472609999385895
MAX,BNG,100,0.63,0.61,0.018000000000000002,0.00019099999917671084
MS,BNG,100,0.63,0.61,0.009999999999999998,0.02508930000476539
PACC,BNG,100,0.63,0.61,0.009000000000000001,0.002741500000411179
PCC,BNG,100,0.63,0.61,0.019000000000000003,0.002401600002485793
SMM,BNG,100,0.63,0.61,0.009,0.00014519999967887998
SORD,BNG,100,0.63,0.61,0.009999999999999998,2.371218600004795
X,BNG,100,0.63,0.61,0.015999999999999997,0.00037209999572951347
ACC,BNG,100,0.68,0.69,0.022000000000000002,0.00025570000434527174
CC,BNG,100,0.68,0.69,0.026000000000000002,5.200003215577453e-06
DyS,BNG,100,0.68,0.69,0.013000000000000001,0.049612100003287196
HDy,BNG,100,0.68,0.69,0.016999999999999998,0.22402129999682074
MAX,BNG,100,0.68,0.69,0.006,0.0001934000028995797
MS,BNG,100,0.68,0.69,0.016000000000000004,0.025112799994531088
PACC,BNG,100,0.68,0.69,0.019999999999999997,0.0027380999963497743
PCC,BNG,100,0.68,0.69,0.034,0.0023845000032451935
SMM,BNG,100,0.68,0.69,0.018000000000000002,0.00014379999629454687
SORD,BNG,100,0.68,0.69,0.017000000000000005,2.3537391999998363
X,BNG,100,0.68,0.69,0.013000000000000001,0.00038070000300649554
ACC,BNG,100,0.74,0.75,0.014000000000000002,0.0002555999963078648
CC,BNG,100,0.74,0.75,0.012,5.199995939619839e-06
DyS,BNG,100,0.74,0.75,0.01,0.04935750000004191
HDy,BNG,100,0.74,0.75,0.012,0.22271729999920353
MAX,BNG,100,0.74,0.75,0.011000000000000001,0.00018899999849963933
MS,BNG,100,0.74,0.75,0.012,0.024941600000602193
PACC,BNG,100,0.74,0.75,0.009999999999999998,0.0027358000006643124
PCC,BNG,100,0.74,0.75,0.023,0.0023737999945296906
SMM,BNG,100,0.74,0.75,0.01,0.00014209999790182337
SORD,BNG,100,0.74,0.75,0.011,2.356719700001122
X,BNG,100,0.74,0.75,0.014000000000000002,0.00037460000021383166
ACC,BNG,100,0.79,0.8,0.011,0.0002573000019765459
CC,BNG,100,0.79,0.8,0.023,5.199995939619839e-06
DyS,BNG,100,0.79,0.8,0.008,0.049626899999566376
HDy,BNG,100,0.79,0.8,0.009,0.22386459999688668
MAX,BNG,100,0.79,0.8,0.006,0.00019289999909233302
MS,BNG,100,0.79,0.8,0.011,0.025451499997870997
PACC,BNG,100,0.79,0.8,0.015000000000000003,0.0028011000031256117
PCC,BNG,100,0.79,0.8,0.034999999999999996,0.00243870000122115
SMM,BNG,100,0.79,0.8,0.013000000000000001,0.00014749999536434188
SORD,BNG,100,0.79,0.8,0.012,2.359752899996238
X,BNG,100,0.79,0.8,0.009999999999999998,0.00037150000571273267
ACC,BNG,100,0.84,0.86,0.009,0.0002519999979995191
CC,BNG,100,0.84,0.86,0.020999999999999998,5.199995939619839e-06
DyS,BNG,100,0.84,0.86,0.009,0.04948520000471035
HDy,BNG,100,0.84,0.86,0.009,0.2233150000029127
MAX,BNG,100,0.84,0.86,0.009999999999999998,0.00019180000526830554
MS,BNG,100,0.84,0.86,0.011,0.02515259999927366
PACC,BNG,100,0.84,0.86,0.017,0.0027549000005819835
PCC,BNG,100,0.84,0.86,0.037,0.0023815000022295862
SMM,BNG,100,0.84,0.86,0.014000000000000002,0.00014460000238614157
SORD,BNG,100,0.84,0.86,0.009999999999999998,2.35658020000119
X,BNG,100,0.84,0.86,0.013000000000000001,0.0003758000020752661
ACC,BNG,100,0.89,0.89,0.015,0.0002516999957151711
CC,BNG,100,0.89,0.89,0.026000000000000002,5.100002454128116e-06
DyS,BNG,100,0.89,0.89,0.008,0.04943479999928968
HDy,BNG,100,0.89,0.89,0.01,0.2225817999933497
MAX,BNG,100,0.89,0.89,0.009,0.00019120000069960952
MS,BNG,100,0.89,0.89,0.009,0.024895499998820014
PACC,BNG,100,0.89,0.89,0.014000000000000002,0.0027391000039642677
PCC,BNG,100,0.89,0.89,0.038,0.002366199994867202
SMM,BNG,100,0.89,0.89,0.012,0.00014540000120177865
SORD,BNG,100,0.89,0.89,0.009999999999999998,2.363387100005639
X,BNG,100,0.89,0.89,0.009999999999999998,0.0003727000002982095
ACC,BNG,100,0.95,0.95,0.01,0.00025769999774638563
CC,BNG,100,0.95,0.95,0.024,5.299996701069176e-06
DyS,BNG,100,0.95,0.95,0.004,0.04950299999472918
HDy,BNG,100,0.95,0.95,0.004,0.22289199999795528
MAX,BNG,100,0.95,0.95,0.006,0.00019250000332249328
MS,BNG,100,0.95,0.95,0.009,0.024931799998739734
PACC,BNG,100,0.95,0.95,0.013000000000000001,0.002726400001847651
PCC,BNG,100,0.95,0.95,0.037,0.0024212999996962026
SMM,BNG,100,0.95,0.95,0.008,0.00014650000230176374
SORD,BNG,100,0.95,0.95,0.008,2.3726334999955725
X,BNG,100,0.95,0.95,0.008,0.0003806999957305379
ACC,BNG,100,1.0,1.0,0.005,0.00025150000146823004
CC,BNG,100,1.0,1.0,0.027000000000000003,5.199995939619839e-06
DyS,BNG,100,1.0,1.0,0.006,0.04887069999676896
HDy,BNG,100,1.0,1.0,0.004,0.21841730000596726
MAX,BNG,100,1.0,1.0,0.004,0.00018489999638404697
MS,BNG,100,1.0,1.0,0.004,0.024379700000281446
PACC,BNG,100,1.0,1.0,0.015000000000000003,0.002654200005054008
PCC,BNG,100,1.0,1.0,0.043,0.002325800000107847
SMM,BNG,100,1.0,1.0,0.005,0.00013269999908516183
SORD,BNG,100,1.0,1.0,0.004,2.2206734999999753
X,BNG,100,1.0,1.0,0.004,0.0003611000065575354
ACC,click-prediction,100,0.0,0.0,1.0,0.00025579999783076346
CC,click-prediction,100,0.0,0.0,1.0,5.299996701069176e-06
DyS,click-prediction,100,0.0,0.0,0.068,0.04981019999831915
HDy,click-prediction,100,0.0,0.0,0.05800000000000001,0.22687479999876814
MAX,click-prediction,100,0.0,0.0,0.091,0.00019279999833088368
MS,click-prediction,100,0.0,0.0,1.0,0.02517969999462366
PACC,click-prediction,100,0.0,0.0,0.804,0.0027799000017694198
PCC,click-prediction,100,0.0,0.0,0.804,0.0024267999979201704
SMM,click-prediction,100,0.0,0.0,0.077,0.00014649999502580613
SORD,click-prediction,100,0.0,0.0,0.09000000000000001,2.488411799997266
X,click-prediction,100,0.0,0.0,0.053000000000000005,0.0003758000020752661
ACC,click-prediction,100,0.05,0.0,0.9499999999999998,0.000258100000792183
CC,click-prediction,100,0.05,0.0,0.9499999999999998,5.49999822396785e-06
DyS,click-prediction,100,0.05,0.0,0.14400000000000002,0.050181300000986084
HDy,click-prediction,100,0.05,0.0,0.136,0.22728330000245478
MAX,click-prediction,100,0.05,0.0,0.133,0.00019389999943086877
MS,click-prediction,100,0.05,0.0,0.9499999999999998,0.025517299996863585
PACC,click-prediction,100,0.05,0.0,0.759,0.0027599000022746623
PCC,click-prediction,100,0.05,0.0,0.759,0.0024358000009669922
SMM,click-prediction,100,0.05,0.0,0.158,0.0001453000004403293
SORD,click-prediction,100,0.05,0.0,0.136,2.4854170000035083
X,click-prediction,100,0.05,0.0,0.139,0.0003770000039367005
ACC,click-prediction,100,0.11,0.05,0.89,0.00025409999943803996
CC,click-prediction,100,0.11,0.05,0.89,5.100002454128116e-06
DyS,click-prediction,100,0.11,0.05,0.16099999999999998,0.04977869999856921
HDy,click-prediction,100,0.11,0.05,0.15999999999999998,0.22669090000272263
MAX,click-prediction,100,0.11,0.05,0.14800000000000002,0.0001914000022225082
MS,click-prediction,100,0.11,0.05,0.89,0.025350199997774325
PACC,click-prediction,100,0.11,0.05,0.6960000000000001,0.002765599994745571
PCC,click-prediction,100,0.11,0.05,0.6960000000000001,0.002409199994872324
SMM,click-prediction,100,0.11,0.05,0.136,0.00014820000069448724
SORD,click-prediction,100,0.11,0.05,0.15300000000000002,2.4877103000035277
X,click-prediction,100,0.11,0.05,0.138,0.0003786000015679747
ACC,click-prediction,100,0.16,0.0,0.8400000000000001,0.0002590000003692694
CC,click-prediction,100,0.16,0.0,0.8400000000000001,5.299996701069176e-06
DyS,click-prediction,100,0.16,0.0,0.124,0.0502249000055599
HDy,click-prediction,100,0.16,0.0,0.13199999999999998,0.22651840000617085
MAX,click-prediction,100,0.16,0.0,0.182,0.00019179999799234793
MS,click-prediction,100,0.16,0.0,0.8400000000000001,0.025327900002594106
PACC,click-prediction,100,0.16,0.0,0.65,0.0027935999969486147
PCC,click-prediction,100,0.16,0.0,0.65,0.0024469999989378266
SMM,click-prediction,100,0.16,0.0,0.12299999999999997,0.00014899999951012433
SORD,click-prediction,100,0.16,0.0,0.14399999999999996,2.4898715000017546
X,click-prediction,100,0.16,0.0,0.163,0.0003811999995377846
ACC,click-prediction,100,0.21,0.38,0.79,0.0002553000012994744
CC,click-prediction,100,0.21,0.38,0.79,5.200003215577453e-06
DyS,click-prediction,100,0.21,0.38,0.192,0.04967340000439435
HDy,click-prediction,100,0.21,0.38,0.179,0.22568070000124862
MAX,click-prediction,100,0.21,0.38,0.188,0.00019440000323811546
MS,click-prediction,100,0.21,0.38,0.79,0.025106200002483092
PACC,click-prediction,100,0.21,0.38,0.603,0.002773400003206916
PCC,click-prediction,100,0.21,0.38,0.603,0.0024155000064638443
SMM,click-prediction,100,0.21,0.38,0.137,0.00014820000069448724
SORD,click-prediction,100,0.21,0.38,0.178,2.4777255000008154
X,click-prediction,100,0.21,0.38,0.13,0.0003715999991982244
ACC,click-prediction,100,0.26,0.38,0.74,0.00025740000273799524
CC,click-prediction,100,0.26,0.38,0.74,5.200003215577453e-06
DyS,click-prediction,100,0.26,0.38,0.101,0.049617599994235206
HDy,click-prediction,100,0.26,0.38,0.10500000000000001,0.2248120000003837
MAX,click-prediction,100,0.26,0.38,0.138,0.00019500000053085387
MS,click-prediction,100,0.26,0.38,0.74,0.025553200001013465
PACC,click-prediction,100,0.26,0.38,0.5549999999999999,0.0027684000015142374
PCC,click-prediction,100,0.26,0.38,0.5549999999999999,0.0024075000037555583
SMM,click-prediction,100,0.26,0.38,0.099,0.00015039999561849982
SORD,click-prediction,100,0.26,0.38,0.097,2.5102504000024055
X,click-prediction,100,0.26,0.38,0.13199999999999998,0.00038219999987632036
ACC,click-prediction,100,0.32,0.0,0.6799999999999999,0.0002578999992692843
CC,click-prediction,100,0.32,0.0,0.6799999999999999,5.400004738476127e-06
DyS,click-prediction,100,0.32,0.0,0.125,0.0502178000024287
HDy,click-prediction,100,0.32,0.0,0.128,0.22745819999545347
MAX,click-prediction,100,0.32,0.0,0.158,0.0001916999972308986
MS,click-prediction,100,0.32,0.0,0.6799999999999999,0.025420899997698143
PACC,click-prediction,100,0.32,0.0,0.49400000000000005,0.002796400003717281
PCC,click-prediction,100,0.32,0.0,0.49400000000000005,0.0024325999984284863
SMM,click-prediction,100,0.32,0.0,0.156,0.0001444000008632429
SORD,click-prediction,100,0.32,0.0,0.147,2.4722307000047294
X,click-prediction,100,0.32,0.0,0.14100000000000001,0.00037789999623782933
ACC,click-prediction,100,0.37,0.57,0.63,0.0002555999963078648
CC,click-prediction,100,0.37,0.57,0.63,5.399997462518513e-06
DyS,click-prediction,100,0.37,0.57,0.155,0.049646500003291294
HDy,click-prediction,100,0.37,0.57,0.161,0.2252784000011161
MAX,click-prediction,100,0.37,0.57,0.17800000000000002,0.00019109999993816018
MS,click-prediction,100,0.37,0.57,0.63,0.02533680000487948
PACC,click-prediction,100,0.37,0.57,0.44400000000000006,0.0027689999988069758
PCC,click-prediction,100,0.37,0.57,0.44400000000000006,0.002419999997073319
SMM,click-prediction,100,0.37,0.57,0.15099999999999997,0.0001432999997632578
SORD,click-prediction,100,0.37,0.57,0.159,2.500152299995534
X,click-prediction,100,0.37,0.57,0.173,0.00037510000402107835
ACC,click-prediction,100,0.42,0.48,0.58,0.000264899994363077
CC,click-prediction,100,0.42,0.48,0.58,5.299996701069176e-06
DyS,click-prediction,100,0.42,0.48,0.121,0.05017719999887049
HDy,click-prediction,100,0.42,0.48,0.131,0.2278024999977788
MAX,click-prediction,100,0.42,0.48,0.128,0.00019240000256104395
MS,click-prediction,100,0.42,0.48,0.58,0.025424400002520997
PACC,click-prediction,100,0.42,0.48,0.399,0.002808900004310999
PCC,click-prediction,100,0.42,0.48,0.399,0.0024352999971597455
SMM,click-prediction,100,0.42,0.48,0.12600000000000003,0.00014830000145593658
SORD,click-prediction,100,0.42,0.48,0.13000000000000003,2.510522199998377
X,click-prediction,100,0.42,0.48,0.16899999999999998,0.00038269999640760943
ACC,click-prediction,100,0.47,0.33,0.53,0.0002625999986776151
CC,click-prediction,100,0.47,0.33,0.53,5.30000397702679e-06
DyS,click-prediction,100,0.47,0.33,0.134,0.05065699999977369
HDy,click-prediction,100,0.47,0.33,0.129,0.22854430000006687
MAX,click-prediction,100,0.47,0.33,0.153,0.00019780000002356246
MS,click-prediction,100,0.47,0.33,0.53,0.02550139999948442
PACC,click-prediction,100,0.47,0.33,0.35,0.002841200002876576
PCC,click-prediction,100,0.47,0.33,0.35,0.0024415000007138588
SMM,click-prediction,100,0.47,0.33,0.13000000000000003,0.00014820000069448724
SORD,click-prediction,100,0.47,0.33,0.122,2.5053579000013997
X,click-prediction,100,0.47,0.33,0.154,0.0003820000056293793
ACC,click-prediction,100,0.53,0.9,0.4699999999999999,0.00026310000248486176
CC,click-prediction,100,0.53,0.9,0.4699999999999999,5.199995939619839e-06
DyS,click-prediction,100,0.53,0.9,0.139,0.05077009999513393
HDy,click-prediction,100,0.53,0.9,0.149,0.22883659999934025
MAX,click-prediction,100,0.53,0.9,0.191,0.00019079999765381217
MS,click-prediction,100,0.53,0.9,0.4699999999999999,0.02561530000093626
PACC,click-prediction,100,0.53,0.9,0.29399999999999993,0.002816399995936081
PCC,click-prediction,100,0.53,0.9,0.29399999999999993,0.0024543999970774166
SMM,click-prediction,100,0.53,0.9,0.15100000000000002,0.00014730000111740083
SORD,click-prediction,100,0.53,0.9,0.154,2.5128358000001754
X,click-prediction,100,0.53,0.9,0.17200000000000001,0.0003802999999606982
ACC,click-prediction,100,0.58,0.81,0.42000000000000004,0.0002578999992692843
CC,click-prediction,100,0.58,0.81,0.42000000000000004,5.399997462518513e-06
DyS,click-prediction,100,0.58,0.81,0.11800000000000002,0.050302000003284775
HDy,click-prediction,100,0.58,0.81,0.13499999999999998,0.2273907999988296
MAX,click-prediction,100,0.58,0.81,0.142,0.00019800000154646114
MS,click-prediction,100,0.58,0.81,0.42000000000000004,0.02538259999710135
PACC,click-prediction,100,0.58,0.81,0.24500000000000002,0.0028330999994068407
PCC,click-prediction,100,0.58,0.81,0.24500000000000002,0.002456399997754488
SMM,click-prediction,100,0.58,0.81,0.136,0.00014799999917158857
SORD,click-prediction,100,0.58,0.81,0.13899999999999998,2.513765499999863
X,click-prediction,100,0.58,0.81,0.13899999999999998,0.00038130000029923394
ACC,click-prediction,100,0.63,0.86,0.37,0.00026139999681618065
CC,click-prediction,100,0.63,0.86,0.37,5.299996701069176e-06
DyS,click-prediction,100,0.63,0.86,0.21399999999999997,0.0499606999946991
HDy,click-prediction,100,0.63,0.86,0.21799999999999997,0.2264842000004137
MAX,click-prediction,100,0.63,0.86,0.16,0.00019590000010794029
MS,click-prediction,100,0.63,0.86,0.37,0.02514089999749558
PACC,click-prediction,100,0.63,0.86,0.192,0.002810899997712113
PCC,click-prediction,100,0.63,0.86,0.192,0.0024707999982638285
SMM,click-prediction,100,0.63,0.86,0.22400000000000003,0.00014989999908721074
SORD,click-prediction,100,0.63,0.86,0.20600000000000002,2.501266899998882
X,click-prediction,100,0.63,0.86,0.183,0.00037879999581491575
ACC,click-prediction,100,0.68,0.62,0.31999999999999995,0.00025969999842345715
CC,click-prediction,100,0.68,0.62,0.31999999999999995,5.299996701069176e-06
DyS,click-prediction,100,0.68,0.62,0.131,0.05010519999632379
HDy,click-prediction,100,0.68,0.62,0.14700000000000002,0.22705410000344273
MAX,click-prediction,100,0.68,0.62,0.12500000000000003,0.00019869999960064888
MS,click-prediction,100,0.68,0.62,0.31999999999999995,0.025412300004973076
PACC,click-prediction,100,0.68,0.62,0.14300000000000002,0.0028323000005912036
PCC,click-prediction,100,0.68,0.62,0.14300000000000002,0.002465599995048251
SMM,click-prediction,100,0.68,0.62,0.141,0.00014940000255592167
SORD,click-prediction,100,0.68,0.62,0.12100000000000002,2.5082193999987794
X,click-prediction,100,0.68,0.62,0.10500000000000001,0.00038190000486792997
ACC,click-prediction,100,0.74,0.71,0.25999999999999995,0.0002612000025692396
CC,click-prediction,100,0.74,0.71,0.25999999999999995,5.299996701069176e-06
DyS,click-prediction,100,0.74,0.71,0.14100000000000001,0.050348400000075344
HDy,click-prediction,100,0.74,0.71,0.14,0.2274563999962993
MAX,click-prediction,100,0.74,0.71,0.153,0.00019210000027669594
MS,click-prediction,100,0.74,0.71,0.25999999999999995,0.025420599995413795
PACC,click-prediction,100,0.74,0.71,0.088,0.0028282999992370605
PCC,click-prediction,100,0.74,0.71,0.088,0.0024215000012191013
SMM,click-prediction,100,0.74,0.71,0.139,0.00014630000077886507
SORD,click-prediction,100,0.74,0.71,0.133,2.5003693000035128
X,click-prediction,100,0.74,0.71,0.152,0.0003847999978461303
ACC,click-prediction,100,0.79,0.86,0.21000000000000002,0.0002606000052765012
CC,click-prediction,100,0.79,0.86,0.21000000000000002,5.200003215577453e-06
DyS,click-prediction,100,0.79,0.86,0.089,0.05057230000238633
HDy,click-prediction,100,0.79,0.86,0.09899999999999999,0.23001949999888893
MAX,click-prediction,100,0.79,0.86,0.13,0.0001962000023922883
MS,click-prediction,100,0.79,0.86,0.21000000000000002,0.02554900000541238
PACC,click-prediction,100,0.79,0.86,0.041999999999999996,0.002782600000500679
PCC,click-prediction,100,0.79,0.86,0.041999999999999996,0.0024340000018128194
SMM,click-prediction,100,0.79,0.86,0.089,0.0001472000003559515
SORD,click-prediction,100,0.79,0.86,0.093,2.516102100002172
X,click-prediction,100,0.79,0.86,0.12400000000000003,0.00038499999936902896
ACC,click-prediction,100,0.84,1.0,0.15999999999999998,0.0002647000001161359
CC,click-prediction,100,0.84,1.0,0.15999999999999998,5.299996701069176e-06
DyS,click-prediction,100,0.84,1.0,0.147,0.050270899999304675
HDy,click-prediction,100,0.84,1.0,0.153,0.22659819999535102
MAX,click-prediction,100,0.84,1.0,0.177,0.00019289999909233302
MS,click-prediction,100,0.84,1.0,0.15999999999999998,0.025471599998127203
PACC,click-prediction,100,0.84,1.0,0.008,0.002802700000756886
PCC,click-prediction,100,0.84,1.0,0.008,0.002429899999697227
SMM,click-prediction,100,0.84,1.0,0.143,0.00014910000027157366
SORD,click-prediction,100,0.84,1.0,0.149,2.5189414999986184
X,click-prediction,100,0.84,1.0,0.16699999999999998,0.00038279999716905877
ACC,click-prediction,100,0.89,1.0,0.11000000000000001,0.0002613000033306889
CC,click-prediction,100,0.89,1.0,0.11000000000000001,5.399997462518513e-06
DyS,click-prediction,100,0.89,1.0,0.176,0.050302199997531716
HDy,click-prediction,100,0.89,1.0,0.162,0.2282171999977436
MAX,click-prediction,100,0.89,1.0,0.195,0.00019769999926211312
MS,click-prediction,100,0.89,1.0,0.11000000000000001,0.02548449999449076
PACC,click-prediction,100,0.89,1.0,0.05600000000000001,0.0027903999944101088
PCC,click-prediction,100,0.89,1.0,0.05600000000000001,0.002470999999786727
SMM,click-prediction,100,0.89,1.0,0.162,0.00014739999460289255
SORD,click-prediction,100,0.89,1.0,0.18300000000000002,2.5234536999996635
X,click-prediction,100,0.89,1.0,0.2,0.00038669999776175246
ACC,click-prediction,100,0.95,0.62,0.05,0.000262100002146326
CC,click-prediction,100,0.95,0.62,0.05,5.399997462518513e-06
DyS,click-prediction,100,0.95,0.62,0.12200000000000003,0.050229899999976624
HDy,click-prediction,100,0.95,0.62,0.11200000000000002,0.22769809999590507
MAX,click-prediction,100,0.95,0.62,0.156,0.00019559999782359228
MS,click-prediction,100,0.95,0.62,0.05,0.02532190000056289
PACC,click-prediction,100,0.95,0.62,0.11699999999999999,0.0028153000021120533
PCC,click-prediction,100,0.95,0.62,0.11699999999999999,0.0024380000031669624
SMM,click-prediction,100,0.95,0.62,0.10800000000000001,0.000148899998748675
SORD,click-prediction,100,0.95,0.62,0.13,2.523472799999581
X,click-prediction,100,0.95,0.62,0.14300000000000002,0.0003826000029221177
ACC,click-prediction,100,1.0,0.86,0.0,0.00026200000138487667
CC,click-prediction,100,1.0,0.86,0.0,5.100002454128116e-06
DyS,click-prediction,100,1.0,0.86,0.164,0.050677299994276837
HDy,click-prediction,100,1.0,0.86,0.15700000000000003,0.22959480000281474
MAX,click-prediction,100,1.0,0.86,0.162,0.00019670000619953498
MS,click-prediction,100,1.0,0.86,0.0,0.02547729999787407
PACC,click-prediction,100,1.0,0.86,0.16599999999999998,0.0028265000000828877
PCC,click-prediction,100,1.0,0.86,0.16599999999999998,0.0024568000008002855
SMM,click-prediction,100,1.0,0.86,0.148,0.0001531999951112084
