quantifier,dataset,abs_error,run_time
MAX,phpGUrE90,0.0891,0.0001490839991311077
MAX,phpMD2hR6,0.03805,0.0001555555006780196
MAX,phpV5QYya,0.026000000000000002,0.00014911049933289178
MAX,phpWfYmlu,0.0596,0.00015200399851892144
MAX,phphQEck0,0.0179,0.000166720498673385
MAX,phplE7q6h,0.23260000000000003,0.00015207600241410547
MAX,phpmPOD5A,0.42695,0.0001551395001297351
MAX,phpwRjVjk,0.1516,0.00014917599852196873
MAX,phpxijhaP,0.011049999999999999,0.00015341249978519046
MAX,pol,0.027000000000000003,0.00015314650081563742
MAX,pollen,0.44329999999999997,0.00015021399973193185
MAX,puma32H,0.11835000000000001,0.00014948299998650326
MAX,puma8NH,0.05305,0.0001503444989793934
MAX,quake,0.44744999999999996,0.00014652199955889956
MAX,space_ga,0.043550000000000005,0.00014861050105537287
MAX,spambase,0.0246,0.00015318950259825216
MAX,sylva_prior,0.00545,0.00015150850114878267
MAX,visualizing_soil,0.002,0.00015062049991684034
MAX,wind,0.0374,0.00014708099959534593
MAX,winetype,0.0046500000000000005,0.00014913850085576997
